shi_cd,shi_nm,season,time_step,time_step_col,upper_raw,lower_raw,upper_tol,lower_tol,POD_upper_raw,FAR_upper_raw,PPV_upper_raw,POD_lower_raw,FAR_lower_raw,PPV_lower_raw,POD_upper_tol,FAR_upper_tol,PPV_upper_tol,POD_lower_tol,FAR_lower_tol,PPV_lower_tol,best_antecedent_days,a,b,c,POD_api,FAR_api,PPV_api,n_ea,n_esa
49,Sub bacia do Canal do Cunha,Verao,3,I_3h,20.133333,1.163078,18.621384,2.961060,0.035714,0.006211,0.750000,1.000000,1.000000,0.342857,0.059524,0.012422,0.714286,0.940476,0.894410,0.354260,8,6.618930,-0.062105,5.300286,0.518072,0.196203,0.581081,84,161
49,Sub bacia do Canal do Cunha,Verao,6,I_6h,12.189233,0.701995,10.097310,1.733505,0.023810,0.006211,0.666667,1.000000,1.000000,0.342857,0.059524,0.012422,0.714286,0.940476,0.881988,0.357466,5,2.628961,-0.062105,2.512532,0.583333,0.262500,0.538462,84,161
49,Sub bacia do Canal do Cunha,Verao,8,I_8h,9.811787,0.742580,7.755276,1.313880,0.011905,0.006211,0.500000,1.000000,1.000000,0.342857,0.071429,0.012422,0.750000,0.940476,0.900621,0.352679,4,2.608654,-0.062105,1.764013,0.535714,0.218750,0.562500,84,161
49,Sub bacia do Canal do Cunha,Verao,10,I_10h,8.044222,0.656175,6.442292,1.051369,0.011905,0.006211,0.500000,1.000000,0.987578,0.345679,0.071429,0.012422,0.750000,0.940476,0.913043,0.349558,8,2.416384,-0.062105,1.493923,0.614458,0.272152,0.542553,84,161
49,Sub bacia do Canal do Cunha,Verao,12,I_12h,6.828958,0.577525,5.516373,0.876141,0.011905,0.006211,0.500000,1.000000,0.981366,0.347107,0.059524,0.012422,0.714286,0.940476,0.913043,0.349558,8,1.413294,-0.062105,1.368702,0.638554,0.310127,0.519608,84,161
49,Sub bacia do Canal do Cunha,Verao,24,I_24h,3.629894,0.433333,3.236905,0.477675,0.023810,0.006623,0.666667,1.000000,0.960265,0.366812,0.023810,0.013245,0.500000,0.940476,0.887417,0.370892,5,1.071772,-0.062105,0.558735,0.619048,0.278146,0.553191,84,151
49,Sub bacia do Canal do Cunha,Outono,1/6,I_15min,100.082737,8.800000,82.285973,9.978236,0.020833,0.009091,0.500000,1.000000,0.890909,0.328767,0.041667,0.018182,0.500000,0.937500,0.845455,0.326087,3,15.983333,-0.218421,18.902952,0.638298,0.273585,0.508475,48,110
49,Sub bacia do Canal do Cunha,Outono,1/2,I_30min,67.536567,4.800000,66.393094,7.509410,0.041667,0.009091,0.666667,1.000000,0.972727,0.309677,0.041667,0.018182,0.500000,0.937500,0.863636,0.321429,3,69.238905,-0.270526,14.387140,0.382979,0.132075,0.562500,48,110
49,Sub bacia do Canal do Cunha,Outono,1,I_1h,51.102288,3.000000,40.043928,5.193880,0.020833,0.009091,0.500000,1.000000,0.981818,0.307692,0.062500,0.018182,0.600000,0.937500,0.900000,0.312500,10,17.009458,-0.010000,5.541540,0.369565,0.117647,0.586207,48,110
49,Sub bacia do Canal do Cunha,Outono,2,I_2h,41.544763,2.600000,22.636516,3.362711,0.000000,0.009091,0.000000,1.000000,0.963636,0.311688,0.062500,0.018182,0.600000,0.937500,0.909091,0.310345,2,11.283589,-0.166316,3.859028,0.531915,0.247706,0.480769,48,110
49,Sub bacia do Canal do Cunha,Outono,3,I_3h,33.447657,2.235454,16.258408,2.460596,0.000000,0.009091,0.000000,1.000000,0.963636,0.311688,0.083333,0.018182,0.666667,0.937500,0.963636,0.298013,1,5.114833,-0.374737,4.224382,0.479167,0.190909,0.522727,48,110
49,Sub bacia do Canal do Cunha,Outono,6,I_6h,20.025095,1.250825,10.772980,1.374564,0.000000,0.009091,0.000000,1.000000,1.000000,0.303797,0.083333,0.018182,0.666667,0.937500,0.981818,0.294118,2,2.669210,-0.270526,2.261121,0.574468,0.256881,0.490909,48,110
49,Sub bacia do Canal do Cunha,Outono,8,I_8h,15.164109,0.975000,9.270983,1.080533,0.020833,0.009091,0.500000,1.000000,0.990909,0.305732,0.041667,0.018182,0.500000,0.937500,0.990909,0.292208,2,4.031463,-0.218421,1.776320,0.468085,0.165138,0.550000,48,110
49,Sub bacia do Canal do Cunha,Outono,10,I_10h,12.131287,0.780000,8.131992,1.003956,0.020833,0.009091,0.500000,1.000000,0.990909,0.305732,0.041667,0.018182,0.500000,0.937500,0.954545,0.300000,3,1.455828,-0.322632,1.563657,0.553191,0.245283,0.500000,48,110
49,Sub bacia do Canal do Cunha,Outono,12,I_12h,10.109406,0.650000,7.148088,0.877565,0.020833,0.009091,0.500000,1.000000,0.990909,0.305732,0.041667,0.018182,0.500000,0.937500,0.900000,0.312500,2,3.350805,-0.478947,1.430554,0.425532,0.137615,0.571429,48,110
49,Sub bacia do Canal do Cunha,Outono,24,I_24h,5.054703,0.433333,4.452522,0.488642,0.021277,0.009174,0.500000,1.000000,0.954128,0.311258,0.021277,0.018349,0.333333,0.936170,0.844037,0.323529,4,1.983147,-0.583158,1.201205,0.347826,0.076923,0.666667,47,109
49,Sub bacia do Canal do Cunha,Inverno,1/6,I_15min,53.097802,11.998522,51.674541,12.314809,0.000000,0.011236,0.000000,1.000000,0.449438,0.111111,0.000000,0.011236,0.000000,0.800000,0.449438,0.090909,1,33.763365,-0.062105,18.092872,0.200000,0.011364,0.500000,5,89
49,Sub bacia do Canal do Cunha,Inverno,1/2,I_30min,46.040067,9.987549,39.178769,10.172337,0.000000,0.011236,0.000000,1.000000,0.404494,0.121951,0.000000,0.011236,0.000000,0.800000,0.382022,0.105263,1,29.816945,-0.062105,14.985173,0.200000,0.011364,0.500000,5,89
49,Sub bacia do Canal do Cunha,Inverno,1,I_1h,34.615113,6.992408,23.003679,7.264070,0.000000,0.011236,0.000000,1.000000,0.426966,0.116279,0.000000,0.011236,0.000000,0.800000,0.393258,0.102564,2,30.361224,-0.739474,9.460263,0.600000,0.056818,0.375000,5,89
49,Sub bacia do Canal do Cunha,Inverno,2,I_2h,22.181331,4.818134,15.232113,4.873630,0.000000,0.011236,0.000000,1.000000,0.393258,0.125000,0.000000,0.011236,0.000000,0.800000,0.393258,0.102564,1,6.950532,-0.010000,7.574848,0.200000,0.011364,0.500000,5,89
49,Sub bacia do Canal do Cunha,Inverno,3,I_3h,16.904046,4.302351,12.221021,4.321117,0.000000,0.011236,0.000000,1.000000,0.280899,0.166667,0.000000,0.011236,0.000000,0.800000,0.280899,0.137931,1,28.326355,-0.687368,5.323955,0.400000,0.022727,0.500000,5,89
49,Sub bacia do Canal do Cunha,Inverno,6,I_6h,9.353102,2.265558,8.294828,2.365424,0.000000,0.011236,0.000000,1.000000,0.471910,0.106383,0.000000,0.011236,0.000000,0.800000,0.404494,0.100000,1,12.552674,-0.426842,2.659144,0.600000,0.034091,0.500000,5,89
49,Sub bacia do Canal do Cunha,Inverno,8,I_8h,7.032784,1.855428,6.585934,1.999118,0.000000,0.011236,0.000000,1.000000,0.426966,0.116279,0.000000,0.011236,0.000000,0.800000,0.370787,0.108108,1,10.078364,-0.478947,2.381134,0.600000,0.034091,0.500000,5,89
49,Sub bacia do Canal do Cunha,Inverno,10,I_10h,6.120000,1.491371,5.685480,1.608738,0.000000,0.011236,0.000000,1.000000,0.483146,0.104167,0.000000,0.011236,0.000000,0.800000,0.404494,0.100000,1,9.052851,-0.531053,2.085556,0.600000,0.022727,0.600000,5,89
49,Sub bacia do Canal do Cunha,Inverno,12,I_12h,5.400000,1.242809,4.773900,1.340617,0.000000,0.011236,0.000000,1.000000,0.516854,0.098039,0.000000,0.011236,0.000000,0.800000,0.415730,0.097561,1,7.666276,-0.531053,1.777522,0.600000,0.022727,0.600000,5,89
49,Sub bacia do Canal do Cunha,Inverno,24,I_24h,3.316667,0.621404,2.518292,0.670308,0.000000,0.011765,0.000000,1.000000,0.588235,0.090909,0.000000,0.011765,0.000000,0.800000,0.494118,0.086957,1,3.118335,-0.478947,1.029969,0.600000,0.023529,0.600000,5,85
49,Sub bacia do Canal do Cunha,Primavera,1/6,I_15min,124.800000,4.734877,96.933362,7.369591,0.000000,0.007042,0.000000,1.000000,0.950704,0.186747,0.000000,0.014085,0.000000,0.935484,0.767606,0.210145,1,11.890366,-1.000000,15.415951,0.774194,0.274648,0.380952,31,142
49,Sub bacia do Canal do Cunha,Primavera,1/2,I_30min,92.400000,3.783973,64.766793,5.969751,0.000000,0.007042,0.000000,1.000000,0.957746,0.185629,0.000000,0.014085,0.000000,0.935484,0.816901,0.200000,4,103.274487,-0.791579,13.714832,0.645161,0.204225,0.408163,31,142
49,Sub bacia do Canal do Cunha,Primavera,1,I_1h,47.400000,2.885319,39.889575,5.082670,0.000000,0.007042,0.000000,1.000000,0.964789,0.184524,0.000000,0.014085,0.000000,0.935484,0.746479,0.214815,4,26.737748,-0.426842,9.699556,0.580645,0.183099,0.409091,31,142
49,Sub bacia do Canal do Cunha,Primavera,2,I_2h,23.700000,2.000784,20.078372,3.213803,0.000000,0.007042,0.000000,1.000000,0.978873,0.182353,0.000000,0.014085,0.000000,0.935484,0.816901,0.200000,4,26.702632,-0.635263,6.408036,0.548387,0.176056,0.404762,31,142
49,Sub bacia do Canal do Cunha,Primavera,3,I_3h,15.800000,1.671193,13.389204,2.741968,0.000000,0.007042,0.000000,1.000000,0.992958,0.180233,0.000000,0.014085,0.000000,0.935484,0.781690,0.207143,2,13.232518,-0.791579,4.591824,0.516129,0.147887,0.432432,31,142
49,Sub bacia do Canal do Cunha,Primavera,6,I_6h,8.425907,1.334069,7.534234,1.715249,0.032258,0.007042,0.500000,1.000000,0.936620,0.189024,0.032258,0.014085,0.333333,0.935484,0.788732,0.205674,2,6.937777,-1.000000,2.544593,0.580645,0.190141,0.400000,31,142
49,Sub bacia do Canal do Cunha,Primavera,8,I_8h,6.864892,1.193567,5.745818,1.323335,0.032258,0.007042,0.500000,1.000000,0.922535,0.191358,0.032258,0.014085,0.333333,0.935484,0.809859,0.201389,2,4.784537,-0.947895,2.045668,0.548387,0.197183,0.377778,31,142
49,Sub bacia do Canal do Cunha,Primavera,10,I_10h,5.810776,1.029937,4.881300,1.084170,0.032258,0.007042,0.500000,1.000000,0.880282,0.198718,0.032258,0.014085,0.333333,0.935484,0.809859,0.201389,2,2.973255,-0.687368,1.941866,0.419355,0.126761,0.419355,31,142
49,Sub bacia do Canal do Cunha,Primavera,12,I_12h,4.995623,0.866667,4.324555,1.000906,0.032258,0.007042,0.500000,1.000000,0.908451,0.193750,0.032258,0.014085,0.333333,0.935484,0.711268,0.223077,9,1.522508,-0.062105,1.652100,0.387097,0.119718,0.413793,31,142
49,Sub bacia do Canal do Cunha,Primavera,24,I_24h,2.927617,0.433333,2.525087,0.507285,0.035714,0.007692,0.500000,1.000000,0.961538,0.183007,0.035714,0.015385,0.333333,0.928571,0.730769,0.214876,1,0.975632,-0.270526,0.645287,0.500000,0.169231,0.388889,28,130
50,Micro bacia do Centro,Verao,1/6,I_15min,97.610531,7.404676,83.940731,12.640000,0.016949,0.009009,0.500000,1.000000,0.882883,0.375796,0.016949,0.018018,0.333333,0.949153,0.756757,0.400000,1,27.866122,-0.739474,23.771333,0.542373,0.171171,0.627451,59,111
50,Micro bacia do Centro,Verao,1/2,I_30min,79.458462,6.177533,56.787745,11.480000,0.000000,0.009009,0.000000,1.000000,0.891892,0.373418,0.050847,0.018018,0.600000,0.949153,0.693694,0.421053,1,44.150204,-0.843684,15.585056,0.542373,0.162162,0.640000,59,111
50,Micro bacia do Centro,Verao,1,I_1h,52.494449,4.488766,39.274479,8.380000,0.000000,0.009009,0.000000,1.000000,0.909910,0.368750,0.033898,0.018018,0.500000,0.949153,0.630631,0.444444,1,12.618891,-0.062105,7.002740,0.644068,0.171171,0.666667,59,111
50,Micro bacia do Centro,Verao,2,I_2h,31.455902,2.969968,25.483779,5.390000,0.000000,0.009009,0.000000,1.000000,0.918919,0.366460,0.016949,0.018018,0.333333,0.949153,0.621622,0.448000,1,3.270408,-1.000000,7.263955,0.711864,0.198198,0.656250,59,111
50,Micro bacia do Centro,Verao,3,I_3h,23.451321,2.230628,21.476876,3.610500,0.000000,0.009009,0.000000,1.000000,0.918919,0.366460,0.000000,0.018018,0.000000,0.949153,0.711712,0.414815,8,1.613840,-0.010000,5.480031,0.661017,0.166667,0.684211,59,111
50,Micro bacia do Centro,Verao,6,I_6h,15.822743,1.500000,10.948337,1.908497,0.000000,0.009009,0.000000,1.000000,0.927928,0.364198,0.016949,0.018018,0.333333,0.949153,0.801802,0.386207,9,2.414463,-0.010000,1.820080,0.677966,0.185185,0.666667,59,111
50,Micro bacia do Centro,Verao,8,I_8h,12.151703,1.125000,8.314780,1.457191,0.000000,0.009009,0.000000,1.000000,0.963964,0.355422,0.016949,0.018018,0.333333,0.949153,0.801802,0.386207,8,1.131951,-0.062105,2.451350,0.694915,0.194444,0.661290,59,111
50,Micro bacia do Centro,Verao,10,I_10h,9.739379,1.180000,6.682878,1.345606,0.000000,0.009009,0.000000,1.000000,0.801802,0.398649,0.016949,0.018018,0.333333,0.949153,0.729730,0.408759,10,1.350939,-0.062105,1.937055,0.661017,0.175926,0.672414,59,111
50,Micro bacia do Centro,Verao,12,I_12h,8.131163,0.983333,5.602659,1.164494,0.000000,0.009009,0.000000,1.000000,0.810811,0.395973,0.033898,0.018018,0.500000,0.949153,0.693694,0.421053,1,0.702925,-1.000000,1.857729,0.661017,0.189189,0.650000,59,111
50,Micro bacia do Centro,Verao,24,I_24h,4.616229,0.566667,3.279677,0.670669,0.000000,0.009524,0.000000,1.000000,0.771429,0.417266,0.017241,0.019048,0.333333,0.948276,0.580952,0.474138,1,1.089796,-0.062105,0.342200,0.655172,0.180952,0.666667,58,105
50,Micro bacia do Centro,Outono,1/6,I_15min,78.400000,8.812100,77.088000,11.678771,0.022727,0.012048,0.500000,1.000000,0.843373,0.385965,0.022727,0.012048,0.500000,0.931818,0.783133,0.386792,9,61.232468,-0.166316,13.993342,0.666667,0.282051,0.560000,44,83
50,Micro bacia do Centro,Outono,1/2,I_30min,63.200000,6.076256,60.248000,8.827634,0.022727,0.012048,0.500000,1.000000,0.903614,0.369748,0.045455,0.012048,0.666667,0.931818,0.795181,0.383178,1,22.114554,-1.000000,12.267331,0.568182,0.192771,0.609756,44,83
50,Micro bacia do Centro,Outono,1,I_1h,41.600000,4.489225,36.516000,6.016162,0.045455,0.012048,0.666667,1.000000,0.927711,0.363636,0.068182,0.012048,0.750000,0.931818,0.783133,0.386792,1,8.954693,-1.000000,8.149071,0.681818,0.253012,0.588235,44,83
50,Micro bacia do Centro,Outono,2,I_2h,20.800000,2.800000,19.813013,3.370834,0.090909,0.012048,0.800000,1.000000,0.963855,0.354839,0.113636,0.012048,0.833333,0.931818,0.891566,0.356522,9,9.611233,-0.062105,8.361373,0.500000,0.102564,0.724138,44,83
50,Micro bacia do Centro,Outono,3,I_3h,14.283829,1.933333,13.941756,2.473488,0.181818,0.012048,0.888889,1.000000,1.000000,0.346457,0.181818,0.012048,0.888889,0.931818,0.927711,0.347458,10,6.899121,-0.062105,5.429569,0.547619,0.128205,0.696970,44,83
50,Micro bacia do Centro,Outono,6,I_6h,7.645606,1.100000,7.545124,1.816006,0.250000,0.012048,0.916667,1.000000,1.000000,0.346457,0.250000,0.012048,0.916667,0.931818,0.831325,0.372727,6,1.507239,-0.218421,3.892369,0.547619,0.100000,0.741935,44,83
50,Micro bacia do Centro,Outono,8,I_8h,6.550917,1.200000,5.845851,1.367122,0.159091,0.012048,0.875000,1.000000,0.975904,0.352000,0.250000,0.012048,0.916667,0.931818,0.891566,0.356522,10,2.773130,-0.062105,1.902155,0.642857,0.192308,0.642857,44,83
50,Micro bacia do Centro,Outono,10,I_10h,5.844182,1.040000,5.278154,1.093698,0.136364,0.012048,0.857143,1.000000,0.975904,0.352000,0.204545,0.012048,0.900000,0.931818,0.939759,0.344538,8,1.698873,-0.218421,1.758703,0.761905,0.294872,0.581818,44,83
50,Micro bacia do Centro,Outono,12,I_12h,4.996134,0.883333,4.937218,0.913678,0.136364,0.012048,0.857143,1.000000,0.939759,0.360656,0.136364,0.012048,0.857143,0.931818,0.939759,0.344538,10,8.119201,-0.322632,2.085927,0.523810,0.102564,0.733333,44,83
50,Micro bacia do Centro,Outono,24,I_24h,2.607747,0.444684,2.590124,0.595542,0.159091,0.012346,0.875000,1.000000,0.962963,0.360656,0.159091,0.012346,0.875000,0.931818,0.753086,0.401961,7,0.402150,-0.322632,1.230015,0.547619,0.102564,0.741935,44,81
50,Micro bacia do Centro,Inverno,1/6,I_15min,59.200000,12.585684,55.952000,12.889979,0.000000,0.016949,0.000000,1.000000,0.457627,0.205882,0.000000,0.016949,0.000000,0.857143,0.423729,0.193548,1,32.879252,-0.322632,13.044196,0.857143,0.137931,0.428571,7,59
50,Micro bacia do Centro,Inverno,1/2,I_30min,43.200000,9.542899,42.736000,9.589795,0.142857,0.016949,0.500000,1.000000,0.474576,0.200000,0.142857,0.016949,0.500000,0.857143,0.474576,0.176471,1,34.369954,-0.374737,9.156964,0.857143,0.103448,0.500000,7,59
50,Micro bacia do Centro,Inverno,1,I_1h,31.600000,7.467407,28.700000,7.799042,0.142857,0.016949,0.500000,1.000000,0.389831,0.233333,0.142857,0.016949,0.500000,0.857143,0.372881,0.214286,1,18.472551,-0.635263,8.192676,0.857143,0.086207,0.545455,7,59
50,Micro bacia do Centro,Inverno,2,I_2h,17.100000,6.005227,15.418000,6.052993,0.142857,0.016949,0.500000,1.000000,0.220339,0.350000,0.285714,0.016949,0.666667,0.857143,0.220339,0.315789,2,21.105825,-0.218421,0.456297,0.857143,0.086207,0.545455,7,59
50,Micro bacia do Centro,Inverno,3,I_3h,12.866667,4.553874,11.204000,4.607712,0.285714,0.016949,0.666667,1.000000,0.220339,0.350000,0.285714,0.016949,0.666667,0.857143,0.203390,0.333333,1,4.845851,-0.635263,5.377283,0.714286,0.051724,0.625000,7,59
50,Micro bacia do Centro,Inverno,6,I_6h,6.466667,2.366667,5.653222,2.554631,0.285714,0.016949,0.666667,1.000000,0.305085,0.280000,0.285714,0.016949,0.666667,0.857143,0.271186,0.272727,1,2.956573,-0.218421,2.771695,0.857143,0.051724,0.666667,7,59
50,Micro bacia do Centro,Inverno,8,I_8h,4.850000,1.775000,4.324470,1.933793,0.285714,0.016949,0.666667,1.000000,0.440678,0.212121,0.285714,0.016949,0.666667,0.857143,0.322034,0.240000,1,2.681650,-0.218421,2.100125,0.857143,0.051724,0.666667,7,59
50,Micro bacia do Centro,Inverno,10,I_10h,3.880000,1.420000,3.739554,1.548162,0.428571,0.016949,0.750000,1.000000,0.457627,0.205882,0.428571,0.016949,0.750000,0.857143,0.389831,0.206897,1,2.068264,-0.218421,1.733728,0.857143,0.051724,0.666667,7,59
50,Micro bacia do Centro,Inverno,12,I_12h,3.297518,1.183333,3.260291,1.290135,0.428571,0.016949,0.750000,1.000000,0.474576,0.200000,0.428571,0.016949,0.750000,0.857143,0.389831,0.206897,1,1.842187,-0.218421,1.400171,0.857143,0.068966,0.600000,7,59
50,Micro bacia do Centro,Inverno,24,I_24h,2.581910,0.591667,2.524016,0.645068,0.285714,0.017857,0.666667,1.000000,0.607143,0.170732,0.285714,0.017857,0.666667,0.857143,0.517857,0.171429,1,1.937771,-0.166316,0.527306,0.857143,0.089286,0.545455,7,56
50,Micro bacia do Centro,Primavera,1/6,I_15min,78.400000,4.322749,68.656000,6.647344,0.033333,0.011364,0.500000,1.000000,0.954545,0.263158,0.033333,0.011364,0.500000,0.933333,0.772727,0.291667,1,37.676549,-0.114211,4.691137,0.566667,0.102273,0.653846,30,88
50,Micro bacia do Centro,Primavera,1/2,I_30min,66.000000,3.582564,52.776000,5.783640,0.033333,0.011364,0.500000,1.000000,0.965909,0.260870,0.033333,0.011364,0.500000,0.933333,0.761364,0.294737,2,33.469766,-0.114211,4.499064,0.600000,0.102273,0.666667,30,88
50,Micro bacia do Centro,Primavera,1,I_1h,43.600000,3.237183,32.464000,4.760381,0.033333,0.011364,0.500000,1.000000,0.920455,0.270270,0.033333,0.011364,0.500000,0.933333,0.750000,0.297872,2,21.924017,-0.114211,5.173932,0.500000,0.056818,0.750000,30,88
50,Micro bacia do Centro,Primavera,2,I_2h,27.400000,2.008155,16.960000,2.865265,0.000000,0.011364,0.000000,1.000000,0.965909,0.260870,0.133333,0.011364,0.800000,0.933333,0.863636,0.269231,2,7.802483,-0.062105,4.519298,0.600000,0.034091,0.857143,30,88
50,Micro bacia do Centro,Primavera,3,I_3h,19.200000,1.555350,11.428000,2.215048,0.000000,0.011364,0.000000,1.000000,0.977273,0.258621,0.166667,0.011364,0.833333,0.933333,0.897727,0.261682,2,3.456639,-0.062105,5.007060,0.566667,0.034091,0.850000,30,88
50,Micro bacia do Centro,Primavera,6,I_6h,9.600000,1.033160,7.095257,1.507680,0.066667,0.011364,0.666667,1.000000,0.988636,0.256410,0.166667,0.011364,0.833333,0.933333,0.897727,0.261682,2,1.224544,-0.374737,3.446515,0.633333,0.079545,0.730769,30,88
50,Micro bacia do Centro,Primavera,8,I_8h,7.200000,1.033126,6.176055,1.164714,0.066667,0.011364,0.666667,1.000000,0.965909,0.260870,0.133333,0.011364,0.800000,0.933333,0.931818,0.254545,1,1.572061,-0.166316,2.562932,0.600000,0.068182,0.750000,30,88
50,Micro bacia do Centro,Primavera,10,I_10h,5.760000,0.946709,5.291979,1.028300,0.100000,0.011364,0.750000,1.000000,0.954545,0.263158,0.133333,0.011364,0.800000,0.933333,0.886364,0.264151,2,1.835349,-0.270526,1.907796,0.666667,0.113636,0.666667,30,88
50,Micro bacia do Centro,Primavera,12,I_12h,4.800000,0.893820,4.499709,0.931048,0.100000,0.011364,0.750000,1.000000,0.863636,0.283019,0.133333,0.011364,0.800000,0.933333,0.818182,0.280000,5,0.579592,-0.062105,1.628745,0.700000,0.147727,0.617647,30,88
50,Micro bacia do Centro,Primavera,24,I_24h,2.420086,0.446910,2.404821,0.500881,0.107143,0.012987,0.750000,1.000000,0.909091,0.285714,0.107143,0.012987,0.750000,0.928571,0.779221,0.302326,3,3.283664,-0.739474,1.006207,0.678571,0.116883,0.678571,28,77
51,Sub bacia do Canal do Mangue,Verao,1/6,I_15min,105.791228,12.311465,82.480000,15.161933,0.028571,0.005988,0.666667,1.000000,0.820359,0.338164,0.042857,0.011976,0.600000,0.942857,0.766467,0.340206,7,82.596229,-0.062105,32.795738,0.257143,0.030675,0.782609,70,167
51,Sub bacia do Canal do Mangue,Verao,1/2,I_30min,81.600000,8.877368,76.974298,11.674793,0.014286,0.005988,0.500000,1.000000,0.850299,0.330189,0.028571,0.011976,0.500000,0.942857,0.772455,0.338462,6,136.729958,-0.114211,22.645452,0.300000,0.060976,0.677419,70,167
51,Sub bacia do Canal do Mangue,Verao,1,I_1h,58.200000,6.545170,53.275140,8.011260,0.014286,0.005988,0.500000,1.000000,0.838323,0.333333,0.014286,0.011976,0.333333,0.942857,0.778443,0.336735,1,24.241737,-0.478947,8.893333,0.600000,0.275449,0.477273,70,167
51,Sub bacia do Canal do Mangue,Verao,2,I_2h,30.559507,4.186070,27.520000,4.916780,0.014286,0.005988,0.500000,1.000000,0.868263,0.325581,0.028571,0.011976,0.500000,0.942857,0.766467,0.340206,1,11.447117,-0.426842,4.990068,0.628571,0.281437,0.483516,70,167
51,Sub bacia do Canal do Mangue,Verao,3,I_3h,20.843407,3.208003,19.530305,3.419649,0.042857,0.005988,0.750000,1.000000,0.862275,0.327103,0.042857,0.011976,0.600000,0.942857,0.820359,0.325123,10,11.481230,-0.062105,5.581284,0.457143,0.134969,0.592593,70,167
51,Sub bacia do Canal do Mangue,Verao,6,I_6h,12.377835,1.616702,10.240189,2.140562,0.028571,0.005988,0.666667,1.000000,0.916168,0.313901,0.071429,0.011976,0.714286,0.942857,0.742515,0.347368,8,6.238849,-0.218421,3.565466,0.571429,0.190184,0.563380,70,167
51,Sub bacia do Canal do Mangue,Verao,8,I_8h,9.871147,1.225511,7.680142,1.605421,0.028571,0.005988,0.666667,1.000000,0.934132,0.309735,0.071429,0.011976,0.714286,0.942857,0.772455,0.338462,8,4.318220,-0.062105,2.416844,0.485714,0.128834,0.618182,70,167
51,Sub bacia do Canal do Mangue,Verao,10,I_10h,8.019165,1.060000,6.144114,1.304261,0.028571,0.005988,0.666667,1.000000,0.904192,0.316742,0.071429,0.011976,0.714286,0.942857,0.778443,0.336735,4,1.980189,-0.322632,2.155368,0.614286,0.198795,0.565789,70,167
51,Sub bacia do Canal do Mangue,Verao,12,I_12h,6.684359,0.883333,5.167788,1.109253,0.028571,0.005988,0.666667,1.000000,0.922156,0.312500,0.071429,0.011976,0.714286,0.942857,0.772455,0.338462,2,2.577185,-0.322632,1.816474,0.500000,0.137725,0.603448,70,167
51,Sub bacia do Canal do Mangue,Verao,24,I_24h,3.362099,0.441667,3.151199,0.605926,0.028986,0.006289,0.666667,1.000000,0.962264,0.310811,0.043478,0.012579,0.600000,0.942029,0.723270,0.361111,6,1.140766,-0.322632,1.192646,0.507246,0.133758,0.625000,69,159
51,Sub bacia do Canal do Mangue,Outono,1/6,I_15min,128.800000,7.942883,80.416000,17.281231,0.000000,0.010309,0.000000,1.000000,0.907216,0.338346,0.044444,0.010309,0.666667,0.933333,0.649485,0.400000,5,43.509567,-0.062105,5.045163,0.581395,0.223404,0.543478,45,97
51,Sub bacia do Canal do Mangue,Outono,1/2,I_30min,84.000000,5.712208,71.712000,12.949431,0.022222,0.010309,0.500000,1.000000,0.938144,0.330882,0.044444,0.010309,0.666667,0.933333,0.639175,0.403846,6,20.145941,-0.218421,15.359386,0.627907,0.236559,0.551020,45,97
51,Sub bacia do Canal do Mangue,Outono,1,I_1h,51.000000,3.704163,49.272000,8.329445,0.044444,0.010309,0.666667,1.000000,0.979381,0.321429,0.044444,0.010309,0.666667,0.933333,0.680412,0.388889,10,41.950898,-0.062105,0.750423,0.558140,0.186813,0.585366,45,97
51,Sub bacia do Canal do Mangue,Outono,2,I_2h,25.600000,2.358180,24.640000,4.940000,0.111111,0.010309,0.833333,1.000000,0.979381,0.321429,0.111111,0.010309,0.833333,0.933333,0.742268,0.368421,6,57.576613,-0.322632,5.994645,0.534884,0.161290,0.605263,45,97
51,Sub bacia do Canal do Mangue,Outono,3,I_3h,17.066667,1.762960,16.426667,3.535577,0.177778,0.010309,0.888889,1.000000,1.000000,0.316901,0.177778,0.010309,0.888889,0.933333,0.773196,0.358974,4,40.567299,-0.322632,4.198741,0.511628,0.138298,0.628571,45,97
51,Sub bacia do Canal do Mangue,Outono,6,I_6h,8.533333,1.237328,8.213333,1.963364,0.222222,0.010309,0.909091,1.000000,1.000000,0.316901,0.222222,0.010309,0.909091,0.933333,0.814433,0.347107,9,3.458396,-0.010000,0.409175,0.744186,0.285714,0.551724,45,97
51,Sub bacia do Canal do Mangue,Outono,8,I_8h,6.400000,1.096916,6.160000,1.473557,0.244444,0.010309,0.916667,1.000000,0.979381,0.321429,0.266667,0.010309,0.923077,0.933333,0.865979,0.333333,10,2.957600,-0.010000,0.119873,0.744186,0.307692,0.533333,45,97
51,Sub bacia do Canal do Mangue,Outono,10,I_10h,5.120000,1.025445,4.928000,1.178846,0.266667,0.010309,0.923077,1.000000,0.989691,0.319149,0.266667,0.010309,0.923077,0.933333,0.876289,0.330709,8,11.792854,-0.114211,1.272307,0.558140,0.141304,0.648649,45,97
51,Sub bacia do Canal do Mangue,Outono,12,I_12h,4.267090,0.866667,4.266684,0.982372,0.266667,0.010309,0.923077,1.000000,0.989691,0.319149,0.266667,0.010309,0.923077,0.933333,0.896907,0.325581,4,7.139921,-0.114211,1.288097,0.488372,0.074468,0.750000,45,97
