time_step,time_step_col,antecedent_days,a,b,c,POD,FAR,PPV,score,full_POD,full_FAR,full_PPV,shi_cd,shi_nm,season
6,I_6h,9,0.686667,-1.000000,6.582313,1.000000,0.181818,0.250000,0.204545,0.666667,0.094595,0.222222,8,Micro bacia do Canal dos Bancários,Outono
6,I_6h,10,0.686667,-1.000000,6.582313,1.000000,0.181818,0.250000,0.204545,0.666667,0.094595,0.222222,8,Micro bacia do Canal dos Bancários,Outono
8,I_8h,1,0.515000,-1.000000,4.484184,1.000000,0.184211,0.222222,0.181287,0.666667,0.102564,0.200000,8,Micro bacia do Canal dos Bancários,Outono
8,I_8h,2,0.515000,-1.000000,4.484184,1.000000,0.166667,0.250000,0.208333,0.666667,0.092105,0.222222,8,Micro bacia do Canal dos Bancários,Outono
8,I_8h,3,1.911531,-1.000000,4.484184,1.000000,0.111111,0.333333,0.296296,0.666667,0.066667,0.285714,8,Micro bacia do Canal dos Bancários,Outono
8,I_8h,4,1.911531,-1.000000,4.484184,1.000000,0.138889,0.285714,0.246032,0.666667,0.080000,0.250000,8,Micro bacia do Canal dos Bancários,Outono
8,I_8h,5,0.515000,-1.000000,4.879847,1.000000,0.166667,0.250000,0.208333,0.666667,0.093333,0.222222,8,Micro bacia do Canal dos Bancários,Outono
8,I_8h,6,0.515000,-1.000000,4.879847,1.000000,0.171429,0.250000,0.207143,0.666667,0.094595,0.222222,8,Micro bacia do Canal dos Bancários,Outono
8,I_8h,7,0.515000,-1.000000,4.879847,1.000000,0.171429,0.250000,0.207143,0.666667,0.094595,0.222222,8,Micro bacia do Canal dos Bancários,Outono
8,I_8h,8,0.515000,-1.000000,4.879847,1.000000,0.171429,0.250000,0.207143,0.666667,0.094595,0.222222,8,Micro bacia do Canal dos Bancários,Outono
8,I_8h,9,0.515000,-1.000000,4.879847,1.000000,0.171429,0.250000,0.207143,0.666667,0.094595,0.222222,8,Micro bacia do Canal dos Bancários,Outono
8,I_8h,10,0.515000,-1.000000,4.879847,1.000000,0.171429,0.250000,0.207143,0.666667,0.094595,0.222222,8,Micro bacia do Canal dos Bancários,Outono
10,I_10h,1,0.412000,-1.000000,3.591837,1.000000,0.200000,0.222222,0.177778,0.666667,0.102564,0.200000,8,Micro bacia do Canal dos Bancários,Outono
10,I_10h,2,0.412000,-1.000000,3.591837,1.000000,0.181818,0.250000,0.204545,0.666667,0.092105,0.222222,8,Micro bacia do Canal dos Bancários,Outono
10,I_10h,3,1.650449,-1.000000,3.591837,1.000000,0.121212,0.333333,0.292929,0.666667,0.066667,0.285714,8,Micro bacia do Canal dos Bancários,Outono
10,I_10h,4,1.650449,-1.000000,3.591837,1.000000,0.151515,0.285714,0.242424,0.666667,0.080000,0.250000,8,Micro bacia do Canal dos Bancários,Outono
10,I_10h,5,0.412000,-1.000000,3.928571,1.000000,0.181818,0.250000,0.204545,0.666667,0.093333,0.222222,8,Micro bacia do Canal dos Bancários,Outono
10,I_10h,6,0.412000,-1.000000,3.928571,1.000000,0.187500,0.250000,0.203125,0.666667,0.094595,0.222222,8,Micro bacia do Canal dos Bancários,Outono
10,I_10h,7,0.412000,-1.000000,3.928571,1.000000,0.187500,0.250000,0.203125,0.666667,0.094595,0.222222,8,Micro bacia do Canal dos Bancários,Outono
10,I_10h,8,0.412000,-1.000000,3.928571,1.000000,0.187500,0.250000,0.203125,0.666667,0.094595,0.222222,8,Micro bacia do Canal dos Bancários,Outono
10,I_10h,9,0.412000,-1.000000,3.928571,1.000000,0.187500,0.250000,0.203125,0.666667,0.094595,0.222222,8,Micro bacia do Canal dos Bancários,Outono
10,I_10h,10,0.412000,-1.000000,3.928571,1.000000,0.187500,0.250000,0.203125,0.666667,0.094595,0.222222,8,Micro bacia do Canal dos Bancários,Outono
12,I_12h,1,0.343333,-0.010000,3.047279,1.000000,0.218750,0.222222,0.173611,0.666667,0.102564,0.200000,8,Micro bacia do Canal dos Bancários,Outono
12,I_12h,2,0.343333,-1.000000,2.948980,1.000000,0.233333,0.222222,0.170370,0.666667,0.105263,0.200000,8,Micro bacia do Canal dos Bancários,Outono
12,I_12h,3,1.088503,-1.000000,3.047279,1.000000,0.166667,0.285714,0.238095,0.666667,0.080000,0.250000,8,Micro bacia do Canal dos Bancários,Outono
12,I_12h,4,0.343333,-1.000000,3.243878,1.000000,0.200000,0.250000,0.200000,0.666667,0.093333,0.222222,8,Micro bacia do Canal dos Bancários,Outono
12,I_12h,5,0.343333,-1.000000,3.243878,1.000000,0.200000,0.250000,0.200000,0.666667,0.093333,0.222222,8,Micro bacia do Canal dos Bancários,Outono
12,I_12h,6,0.343333,-1.000000,3.243878,1.000000,0.206897,0.250000,0.198276,0.666667,0.094595,0.222222,8,Micro bacia do Canal dos Bancários,Outono
12,I_12h,7,0.343333,-1.000000,3.243878,1.000000,0.206897,0.250000,0.198276,0.666667,0.094595,0.222222,8,Micro bacia do Canal dos Bancários,Outono
12,I_12h,8,0.343333,-1.000000,3.243878,1.000000,0.206897,0.250000,0.198276,0.666667,0.094595,0.222222,8,Micro bacia do Canal dos Bancários,Outono
12,I_12h,9,0.343333,-1.000000,3.243878,1.000000,0.206897,0.250000,0.198276,0.666667,0.094595,0.222222,8,Micro bacia do Canal dos Bancários,Outono
12,I_12h,10,0.343333,-1.000000,3.243878,1.000000,0.206897,0.250000,0.198276,0.666667,0.094595,0.222222,8,Micro bacia do Canal dos Bancários,Outono
24,I_24h,1,0.879014,-0.010000,2.697704,0.500000,0.085714,0.250000,0.114286,0.333333,0.051948,0.200000,8,Micro bacia do Canal dos Bancários,Outono
24,I_24h,2,0.879014,-0.010000,2.697704,0.500000,0.060606,0.333333,0.156566,0.333333,0.040000,0.250000,8,Micro bacia do Canal dos Bancários,Outono
24,I_24h,3,0.879014,-0.010000,2.697704,0.500000,0.060606,0.333333,0.156566,0.333333,0.040541,0.250000,8,Micro bacia do Canal dos Bancários,Outono
24,I_24h,4,0.879014,-0.010000,2.697704,0.500000,0.060606,0.333333,0.156566,0.333333,0.040541,0.250000,8,Micro bacia do Canal dos Bancários,Outono
24,I_24h,5,0.879014,-0.010000,2.697704,0.500000,0.060606,0.333333,0.156566,0.333333,0.040541,0.250000,8,Micro bacia do Canal dos Bancários,Outono
24,I_24h,6,0.879014,-0.010000,2.697704,0.500000,0.062500,0.333333,0.156250,0.333333,0.041096,0.250000,8,Micro bacia do Canal dos Bancários,Outono
24,I_24h,7,0.879014,-0.010000,2.697704,0.500000,0.062500,0.333333,0.156250,0.333333,0.041096,0.250000,8,Micro bacia do Canal dos Bancários,Outono
24,I_24h,8,0.879014,-0.010000,2.697704,0.500000,0.062500,0.333333,0.156250,0.333333,0.041096,0.250000,8,Micro bacia do Canal dos Bancários,Outono
24,I_24h,9,0.879014,-0.010000,2.697704,0.500000,0.062500,0.333333,0.156250,0.333333,0.041096,0.250000,8,Micro bacia do Canal dos Bancários,Outono
24,I_24h,10,0.879014,-0.010000,2.697704,0.500000,0.062500,0.333333,0.156250,0.333333,0.041096,0.250000,8,Micro bacia do Canal dos Bancários,Outono
1/6,I_15min,1,132.368856,-0.062105,17.744608,0.200000,0.018349,0.333333,0.065443,0.166667,0.028571,0.200000,9,Micro bacia do Galeão,Verao
1/6,I_15min,2,26.925616,-0.374737,23.659477,0.800000,0.376147,0.088889,0.044363,0.666667,0.307143,0.085106,9,Micro bacia do Galeão,Verao
1/6,I_15min,3,30.120865,-0.062105,21.687854,0.600000,0.275229,0.090909,0.039533,0.500000,0.228571,0.085714,9,Micro bacia do Galeão,Verao
1/6,I_15min,4,30.120865,-0.062105,21.687854,0.800000,0.293578,0.111111,0.062793,0.666667,0.242857,0.105263,9,Micro bacia do Galeão,Verao
1/6,I_15min,5,49.292364,-0.062105,19.716231,0.800000,0.238532,0.133333,0.081223,0.666667,0.200000,0.125000,9,Micro bacia do Galeão,Verao
1/6,I_15min,6,49.292364,-0.062105,19.716231,0.800000,0.250000,0.129032,0.077419,0.666667,0.208633,0.121212,9,Micro bacia do Galeão,Verao
1/6,I_15min,7,122.783107,-0.114211,22.345062,0.800000,0.205607,0.153846,0.097771,0.666667,0.173913,0.142857,9,Micro bacia do Galeão,Verao
1/6,I_15min,8,113.197358,-0.114211,23.002269,0.800000,0.261682,0.125000,0.073832,0.666667,0.217391,0.117647,9,Micro bacia do Galeão,Verao
1/6,I_15min,9,113.197358,-0.114211,23.002269,0.800000,0.308411,0.108108,0.059813,0.666667,0.253623,0.102564,9,Micro bacia do Galeão,Verao
1/6,I_15min,10,103.611609,-0.062105,20.373438,0.600000,0.177570,0.136364,0.067290,0.500000,0.152174,0.125000,9,Micro bacia do Galeão,Verao
1/2,I_30min,1,23.602662,-0.478947,15.327610,0.800000,0.429907,0.080000,0.036486,0.666667,0.342857,0.076923,9,Micro bacia do Galeão,Verao
1/2,I_30min,2,16.136013,-0.062105,14.305769,0.800000,0.439252,0.078431,0.035184,0.666667,0.350000,0.075472,9,Micro bacia do Galeão,Verao
1/2,I_30min,3,18.624896,-0.062105,13.283929,0.800000,0.457944,0.075472,0.032728,0.666667,0.364286,0.072727,9,Micro bacia do Galeão,Verao
1/2,I_30min,4,26.091545,-0.062105,13.794849,0.800000,0.383178,0.088889,0.043863,0.666667,0.307143,0.085106,9,Micro bacia do Galeão,Verao
1/2,I_30min,5,43.513728,-0.062105,12.773008,0.800000,0.308411,0.108108,0.059813,0.666667,0.250000,0.102564,9,Micro bacia do Galeão,Verao
1/2,I_30min,6,118.180223,-0.270526,25.035096,0.600000,0.226415,0.111111,0.051572,0.500000,0.187050,0.103448,9,Micro bacia do Galeão,Verao
1/2,I_30min,7,50.980377,-0.062105,13.283929,0.800000,0.314286,0.108108,0.059305,0.666667,0.253623,0.102564,9,Micro bacia do Galeão,Verao
1/2,I_30min,8,123.157989,-0.114211,14.816690,0.800000,0.342857,0.100000,0.052571,0.666667,0.275362,0.095238,9,Micro bacia do Galeão,Verao
1/2,I_30min,9,55.958143,-0.062105,13.283929,0.800000,0.352381,0.097561,0.050546,0.666667,0.282609,0.093023,9,Micro bacia do Galeão,Verao
1/2,I_30min,10,60.935910,-0.062105,13.283929,0.800000,0.323810,0.105263,0.056942,0.666667,0.260870,0.100000,9,Micro bacia do Galeão,Verao
1,I_1h,1,17.892171,-0.583158,10.066697,0.800000,0.474227,0.080000,0.033649,0.666667,0.342857,0.076923,9,Micro bacia do Galeão,Verao
1,I_1h,2,17.892171,-0.270526,10.066697,0.800000,0.494845,0.076923,0.031086,0.666667,0.357143,0.074074,9,Micro bacia do Galeão,Verao
1,I_1h,3,9.406990,-0.374737,17.009247,0.600000,0.371134,0.076923,0.029025,0.500000,0.271429,0.073171,9,Micro bacia do Galeão,Verao
1,I_1h,4,17.892171,-0.062105,9.025315,0.800000,0.463918,0.081633,0.035009,0.666667,0.335714,0.078431,9,Micro bacia do Galeão,Verao
1,I_1h,5,29.771425,-0.062105,8.678187,0.800000,0.298969,0.121212,0.067979,0.666667,0.221429,0.114286,9,Micro bacia do Galeão,Verao
1,I_1h,6,31.468461,-0.114211,14.579354,0.600000,0.229167,0.120000,0.055500,0.500000,0.172662,0.111111,9,Micro bacia do Galeão,Verao
1,I_1h,7,68.803258,-0.166316,15.620737,0.600000,0.221053,0.125000,0.058421,0.500000,0.166667,0.115385,9,Micro bacia do Galeão,Verao
1,I_1h,8,84.076584,-0.114211,9.719570,0.800000,0.400000,0.095238,0.045714,0.666667,0.289855,0.090909,9,Micro bacia do Galeão,Verao
1,I_1h,9,72.197330,-0.166316,16.314992,0.600000,0.273684,0.103448,0.045082,0.500000,0.202899,0.096774,9,Micro bacia do Galeão,Verao
1,I_1h,10,46.741787,-0.062105,8.331060,0.800000,0.389474,0.097561,0.047651,0.666667,0.282609,0.093023,9,Micro bacia do Galeão,Verao
2,I_2h,1,9.002902,-1.000000,7.356361,0.800000,0.436170,0.088889,0.040095,0.666667,0.307143,0.085106,9,Micro bacia do Galeão,Verao
2,I_2h,2,10.048180,-0.426842,7.146179,0.800000,0.468085,0.083333,0.035461,0.666667,0.328571,0.080000,9,Micro bacia do Galeão,Verao
2,I_2h,3,4.821790,-0.166316,7.356361,0.800000,0.510638,0.076923,0.030115,0.666667,0.357143,0.074074,9,Micro bacia do Galeão,Verao
2,I_2h,4,9.002902,-0.114211,7.356361,0.800000,0.446809,0.086957,0.038483,0.666667,0.314286,0.083333,9,Micro bacia do Galeão,Verao
2,I_2h,5,21.546237,-0.114211,7.356361,0.800000,0.308511,0.121212,0.067054,0.666667,0.221429,0.114286,9,Micro bacia do Galeão,Verao
2,I_2h,6,21.546237,-0.114211,7.356361,0.800000,0.333333,0.114286,0.060952,0.666667,0.237410,0.108108,9,Micro bacia do Galeão,Verao
2,I_2h,7,24.682071,-0.114211,7.356361,0.800000,0.358696,0.108108,0.055464,0.666667,0.253623,0.102564,9,Micro bacia do Galeão,Verao
2,I_2h,8,25.727349,-0.114211,7.356361,0.800000,0.402174,0.097561,0.046660,0.666667,0.282609,0.093023,9,Micro bacia do Galeão,Verao
2,I_2h,9,36.180128,-0.114211,7.356361,0.800000,0.402174,0.097561,0.046660,0.666667,0.282609,0.093023,9,Micro bacia do Galeão,Verao
2,I_2h,10,37.225406,-0.114211,7.356361,0.800000,0.391304,0.100000,0.048696,0.666667,0.275362,0.095238,9,Micro bacia do Galeão,Verao
3,I_3h,1,37.811960,-0.062105,0.769226,0.400000,0.103448,0.181818,0.065204,0.333333,0.078571,0.153846,9,Micro bacia do Galeão,Verao
3,I_3h,2,34.762158,-0.062105,1.999989,0.400000,0.137931,0.142857,0.049261,0.333333,0.100000,0.125000,9,Micro bacia do Galeão,Verao
3,I_3h,3,34.762158,-0.062105,2.153834,0.400000,0.183908,0.111111,0.036271,0.333333,0.128571,0.100000,9,Micro bacia do Galeão,Verao
3,I_3h,4,9.601287,-0.062105,2.923060,1.000000,0.505747,0.102041,0.050434,0.833333,0.328571,0.098039,9,Micro bacia do Galeão,Verao
3,I_3h,5,14.938441,-0.062105,2.923060,1.000000,0.379310,0.131579,0.081670,0.833333,0.250000,0.125000,9,Micro bacia do Galeão,Verao
3,I_3h,6,14.938441,-0.062105,3.076906,1.000000,0.441860,0.116279,0.064900,0.833333,0.287770,0.111111,9,Micro bacia do Galeão,Verao
3,I_3h,7,29.425003,-0.114211,4.307668,1.000000,0.376471,0.135135,0.084261,0.833333,0.246377,0.128205,9,Micro bacia do Galeão,Verao
3,I_3h,8,33.999707,-0.114211,4.307668,1.000000,0.400000,0.128205,0.076923,0.833333,0.260870,0.121951,9,Micro bacia do Galeão,Verao
3,I_3h,9,33.999707,-0.114211,4.307668,1.000000,0.470588,0.111111,0.058824,0.833333,0.304348,0.106383,9,Micro bacia do Galeão,Verao
3,I_3h,10,37.049510,-0.062105,1.230762,0.800000,0.341176,0.121212,0.063886,0.666667,0.224638,0.114286,9,Micro bacia do Galeão,Verao
6,I_6h,1,5.306371,-0.010000,5.014467,0.200000,0.010204,0.500000,0.098980,0.166667,0.021429,0.250000,9,Micro bacia do Galeão,Verao
6,I_6h,2,5.939007,-0.895789,4.283190,0.600000,0.244898,0.111111,0.050340,0.500000,0.185714,0.103448,9,Micro bacia do Galeão,Verao
6,I_6h,3,5.939007,-0.166316,3.865318,0.600000,0.234694,0.115385,0.052983,0.500000,0.178571,0.107143,9,Micro bacia do Galeão,Verao
6,I_6h,4,9.734819,-0.062105,0.000000,1.000000,0.408163,0.111111,0.065760,0.833333,0.300000,0.106383,9,Micro bacia do Galeão,Verao
6,I_6h,5,14.795902,-0.114211,2.298297,1.000000,0.306122,0.142857,0.099125,0.833333,0.228571,0.135135,9,Micro bacia do Galeão,Verao
6,I_6h,6,14.795902,-0.114211,2.298297,1.000000,0.360825,0.125000,0.079897,0.833333,0.266187,0.119048,9,Micro bacia do Galeão,Verao
6,I_6h,7,14.163266,-0.114211,2.402765,1.000000,0.395833,0.116279,0.070252,0.833333,0.289855,0.111111,9,Micro bacia do Galeão,Verao
6,I_6h,8,7.204277,-0.010000,5.014467,0.200000,0.010417,0.500000,0.098958,0.166667,0.021739,0.250000,9,Micro bacia do Galeão,Verao
6,I_6h,9,7.204277,-0.010000,5.014467,0.200000,0.010417,0.500000,0.098958,0.166667,0.021739,0.250000,9,Micro bacia do Galeão,Verao
6,I_6h,10,7.204277,-0.010000,5.014467,0.200000,0.010417,0.500000,0.098958,0.166667,0.021739,0.250000,9,Micro bacia do Galeão,Verao
8,I_8h,1,4.043673,-0.010000,3.891382,0.200000,0.009804,0.500000,0.099020,0.166667,0.021429,0.250000,9,Micro bacia do Galeão,Verao
8,I_8h,2,4.043673,-0.010000,3.891382,0.200000,0.019608,0.333333,0.065359,0.166667,0.028571,0.200000,9,Micro bacia do Galeão,Verao
8,I_8h,3,4.043673,-0.010000,3.891382,0.200000,0.029412,0.250000,0.048529,0.166667,0.035714,0.166667,9,Micro bacia do Galeão,Verao
8,I_8h,4,5.973527,-0.114211,1.747151,1.000000,0.431373,0.102041,0.058023,0.833333,0.328571,0.098039,9,Micro bacia do Galeão,Verao
8,I_8h,5,14.175405,-0.114211,1.508903,1.000000,0.313725,0.135135,0.092740,0.833333,0.242857,0.128205,9,Micro bacia do Galeão,Verao
8,I_8h,6,15.140332,-0.166316,3.256054,0.600000,0.168317,0.150000,0.074851,0.500000,0.136691,0.136364,9,Micro bacia do Galeão,Verao
8,I_8h,7,20.447429,-0.114211,1.032407,1.000000,0.400000,0.111111,0.066667,0.833333,0.304348,0.106383,9,Micro bacia do Galeão,Verao
8,I_8h,8,21.894819,-0.114211,0.952992,1.000000,0.450000,0.100000,0.055000,0.833333,0.340580,0.096154,9,Micro bacia do Galeão,Verao
8,I_8h,9,19.482502,-0.166316,3.256054,0.600000,0.240000,0.111111,0.050667,0.500000,0.188406,0.103448,9,Micro bacia do Galeão,Verao
8,I_8h,10,19.000039,-0.062105,0.476496,0.800000,0.320000,0.111111,0.060444,0.666667,0.246377,0.105263,9,Micro bacia do Galeão,Verao
10,I_10h,1,4.657277,-0.010000,2.086884,0.200000,0.009804,0.500000,0.099020,0.166667,0.021429,0.250000,9,Micro bacia do Galeão,Verao
10,I_10h,2,4.657277,-0.010000,2.086884,0.200000,0.019608,0.333333,0.065359,0.166667,0.028571,0.200000,9,Micro bacia do Galeão,Verao
10,I_10h,3,5.067287,-0.114211,1.434733,0.800000,0.392157,0.090909,0.044207,0.666667,0.300000,0.086957,9,Micro bacia do Galeão,Verao
10,I_10h,4,5.067287,-0.114211,1.434733,1.000000,0.411765,0.106383,0.062578,0.833333,0.314286,0.102041,9,Micro bacia do Galeão,Verao
10,I_10h,5,12.037448,-0.114211,1.173872,1.000000,0.313725,0.135135,0.092740,0.833333,0.242857,0.128205,9,Micro bacia do Galeão,Verao
10,I_10h,6,12.857467,-0.114211,1.108657,1.000000,0.376238,0.116279,0.072531,0.833333,0.287770,0.111111,9,Micro bacia do Galeão,Verao
10,I_10h,7,17.367571,-0.114211,0.782582,1.000000,0.400000,0.111111,0.066667,0.833333,0.304348,0.106383,9,Micro bacia do Galeão,Verao
10,I_10h,8,17.367571,-0.114211,0.782582,1.000000,0.460000,0.098039,0.052941,0.833333,0.347826,0.094340,9,Micro bacia do Galeão,Verao
10,I_10h,9,4.657277,-0.010000,3.130327,0.200000,0.030000,0.250000,0.048500,0.166667,0.036232,0.166667,9,Micro bacia do Galeão,Verao
10,I_10h,10,12.037448,-0.062105,0.913012,0.800000,0.330000,0.108108,0.057946,0.666667,0.253623,0.102564,9,Micro bacia do Galeão,Verao
12,I_12h,1,3.197715,-0.010000,2.406255,0.200000,0.019417,0.333333,0.065372,0.166667,0.028571,0.200000,9,Micro bacia do Galeão,Verao
12,I_12h,2,3.197715,-0.010000,2.406255,0.200000,0.029126,0.250000,0.048544,0.166667,0.035714,0.166667,9,Micro bacia do Galeão,Verao
12,I_12h,3,3.539390,-0.218421,2.078130,0.600000,0.252427,0.103448,0.046401,0.500000,0.200000,0.096774,9,Micro bacia do Galeão,Verao
12,I_12h,4,4.222739,-0.114211,1.148440,1.000000,0.436893,0.100000,0.056311,0.833333,0.335714,0.096154,9,Micro bacia do Galeão,Verao
12,I_12h,5,10.031207,-0.114211,0.984377,1.000000,0.320388,0.131579,0.089423,0.833333,0.250000,0.125000,9,Micro bacia do Galeão,Verao
12,I_12h,6,10.714556,-0.114211,0.929690,1.000000,0.382353,0.113636,0.070187,0.833333,0.294964,0.108696,9,Micro bacia do Galeão,Verao
12,I_12h,7,6.956136,-0.114211,1.203128,1.000000,0.405941,0.108696,0.064572,0.833333,0.311594,0.104167,9,Micro bacia do Galeão,Verao
12,I_12h,8,14.472976,-0.114211,0.656251,1.000000,0.465347,0.096154,0.051409,0.833333,0.355072,0.092593,9,Micro bacia do Galeão,Verao
12,I_12h,9,3.881064,-0.010000,2.570318,0.200000,0.029703,0.250000,0.048515,0.166667,0.036232,0.166667,9,Micro bacia do Galeão,Verao
12,I_12h,10,16.523024,-0.114211,1.968754,0.600000,0.217822,0.120000,0.056317,0.500000,0.173913,0.111111,9,Micro bacia do Galeão,Verao
24,I_24h,1,1.630431,-0.062105,1.152385,0.400000,0.104762,0.153846,0.055092,0.333333,0.097015,0.133333,9,Micro bacia do Galeão,Verao
24,I_24h,2,6.901918,-0.062105,0.140535,0.400000,0.133333,0.125000,0.043333,0.333333,0.119403,0.111111,9,Micro bacia do Galeão,Verao
24,I_24h,3,1.460384,-0.270526,1.236706,0.600000,0.266667,0.096774,0.042581,0.500000,0.223881,0.090909,9,Micro bacia do Galeão,Verao
24,I_24h,4,2.140575,-0.114211,0.590246,1.000000,0.457143,0.094340,0.051213,0.833333,0.373134,0.090909,9,Micro bacia do Galeão,Verao
24,I_24h,5,4.351199,-0.114211,0.534032,1.000000,0.323810,0.128205,0.086691,0.833333,0.268657,0.121951,9,Micro bacia do Galeão,Verao
24,I_24h,6,4.011103,-0.166316,1.208599,0.600000,0.182692,0.136364,0.066871,0.500000,0.157895,0.125000,9,Micro bacia do Galeão,Verao
24,I_24h,7,6.731870,-0.114211,0.590246,0.800000,0.320388,0.108108,0.058777,0.666667,0.265152,0.102564,9,Micro bacia do Galeão,Verao
24,I_24h,8,5.541534,-0.166316,1.152385,0.600000,0.233010,0.111111,0.051133,0.500000,0.196970,0.103448,9,Micro bacia do Galeão,Verao
24,I_24h,9,4.521246,-0.166316,1.236706,0.600000,0.252427,0.103448,0.046401,0.500000,0.212121,0.096774,9,Micro bacia do Galeão,Verao
24,I_24h,10,7.582109,-0.114211,1.039957,0.600000,0.213592,0.120000,0.056621,0.500000,0.181818,0.111111,9,Micro bacia do Galeão,Verao
1/6,I_15min,1,126.383673,-0.687368,18.422857,0.500000,0.197531,0.238095,0.095532,0.454545,0.173469,0.227273,10,Micro bacia da Praia da Guanabara,Verao
1/6,I_15min,2,33.536327,-1.000000,19.080816,0.800000,0.481481,0.170213,0.070607,0.727273,0.408163,0.166667,10,Micro bacia da Praia da Guanabara,Verao
1/6,I_15min,3,129.585306,-0.583158,18.422857,0.800000,0.395062,0.200000,0.096790,0.727273,0.336735,0.195122,10,Micro bacia da Praia da Guanabara,Verao
1/6,I_15min,4,139.190204,-0.583158,18.422857,0.800000,0.432099,0.186047,0.084525,0.727273,0.367347,0.181818,10,Micro bacia da Praia da Guanabara,Verao
1/6,I_15min,5,139.190204,-0.635263,19.080816,0.900000,0.481481,0.187500,0.087500,0.818182,0.408163,0.183673,10,Micro bacia da Praia da Guanabara,Verao
1/6,I_15min,6,62.351020,-0.322632,28.950204,0.600000,0.325000,0.187500,0.075937,0.545455,0.278351,0.181818,10,Micro bacia da Praia da Guanabara,Verao
1/6,I_15min,7,52.746122,-0.114211,18.422857,0.800000,0.405063,0.200000,0.095190,0.727273,0.343750,0.195122,10,Micro bacia da Praia da Guanabara,Verao
1/6,I_15min,8,129.585306,-0.166316,17.106939,0.800000,0.405063,0.200000,0.095190,0.727273,0.343750,0.195122,10,Micro bacia da Praia da Guanabara,Verao
1/6,I_15min,9,59.149388,-0.114211,16.448980,0.900000,0.493671,0.187500,0.085443,0.818182,0.416667,0.183673,10,Micro bacia da Praia da Guanabara,Verao
1/6,I_15min,10,116.778776,-0.114211,23.028571,0.600000,0.291139,0.206897,0.087997,0.545455,0.250000,0.200000,10,Micro bacia da Praia da Guanabara,Verao
1/2,I_30min,1,67.476735,-1.000000,15.553469,0.600000,0.275000,0.214286,0.093214,0.545455,0.234694,0.206897,10,Micro bacia da Praia da Guanabara,Verao
1/2,I_30min,2,54.754286,-0.687368,15.553469,0.600000,0.375000,0.166667,0.062500,0.545455,0.316327,0.162162,10,Micro bacia da Praia da Guanabara,Verao
1/2,I_30min,3,115.822041,-0.635263,17.698776,0.700000,0.300000,0.225806,0.110645,0.636364,0.255102,0.218750,10,Micro bacia da Praia da Guanabara,Verao
1/2,I_30min,4,75.110204,-0.583158,17.698776,0.700000,0.350000,0.200000,0.091000,0.636364,0.295918,0.194444,10,Micro bacia da Praia da Guanabara,Verao
1/2,I_30min,5,75.110204,-0.583158,17.698776,0.800000,0.375000,0.210526,0.105263,0.727273,0.316327,0.205128,10,Micro bacia da Praia da Guanabara,Verao
