duracao_h,intensidade_max_mm_h,id_estacao,id_evento_chuva,start_time,end_time,classificacao
1.0,19.4,3,3_1434145500,2015-06-12 21:45:00,2015-06-12 23:30:00,ESA
0.25,17.6,3,3_1434367800,2015-06-15 11:30:00,2015-06-15 16:30:00,ESA
0.5,16.0,3,3_1434367800,2015-06-15 11:30:00,2015-06-15 16:30:00,ESA
1.0,13.8,3,3_1434367800,2015-06-15 11:30:00,2015-06-15 16:30:00,ESA
2.0,10.899999999999999,3,3_1434367800,2015-06-15 11:30:00,2015-06-15 16:30:00,ESA
3.0,10.266666666666666,3,3_1434367800,2015-06-15 11:30:00,2015-06-15 16:30:00,ESA
0.25,4.0,3,3_1434394800,2015-06-15 19:00:00,2015-06-15 19:15:00,ESA
0.25,8.8,3,3_1434419100,2015-06-16 01:45:00,2015-06-16 03:00:00,ESA
0.5,5.200000000000001,3,3_1434419100,2015-06-16 01:45:00,2015-06-16 03:00:00,ESA
1.0,4.0,3,3_1434419100,2015-06-16 01:45:00,2015-06-16 03:00:00,ESA
0.25,4.0,3,3_1434476700,2015-06-16 17:45:00,2015-06-16 18:00:00,ESA
0.25,53.6,3,3_1434677400,2015-06-19 01:30:00,2015-06-19 02:45:00,ESA
0.5,36.0,3,3_1434677400,2015-06-19 01:30:00,2015-06-19 02:45:00,ESA
1.0,25.8,3,3_1434677400,2015-06-19 01:30:00,2015-06-19 02:45:00,ESA
0.25,13.6,3,3_1434688200,2015-06-19 04:30:00,2015-06-19 07:45:00,ESA
0.5,10.8,3,3_1434688200,2015-06-19 04:30:00,2015-06-19 07:45:00,ESA
1.0,9.6,3,3_1434688200,2015-06-19 04:30:00,2015-06-19 07:45:00,ESA
2.0,7.0,3,3_1434688200,2015-06-19 04:30:00,2015-06-19 07:45:00,ESA
3.0,5.8,3,3_1434688200,2015-06-19 04:30:00,2015-06-19 07:45:00,ESA
0.25,23.2,3,3_1434717900,2015-06-19 12:45:00,2015-06-19 20:00:00,ESA
0.5,20.0,3,3_1434717900,2015-06-19 12:45:00,2015-06-19 20:00:00,ESA
1.0,15.0,3,3_1434717900,2015-06-19 12:45:00,2015-06-19 20:00:00,ESA
2.0,11.3,3,3_1434717900,2015-06-19 12:45:00,2015-06-19 20:00:00,ESA
3.0,8.933333333333334,3,3_1434717900,2015-06-19 12:45:00,2015-06-19 20:00:00,ESA
0.25,5.6,3,3_1434756600,2015-06-19 23:30:00,2015-06-20 00:00:00,ESA
0.5,5.199999999999999,3,3_1434756600,2015-06-19 23:30:00,2015-06-20 00:00:00,ESA
0.25,4.0,3,3_1434765600,2015-06-20 02:00:00,2015-06-20 02:15:00,ESA
0.25,12.8,3,3_1435120200,2015-06-24 04:30:00,2015-06-24 05:15:00,ESA
0.5,11.2,3,3_1435120200,2015-06-24 04:30:00,2015-06-24 05:15:00,ESA
0.25,8.8,3,3_1435212000,2015-06-25 06:00:00,2015-06-25 06:15:00,ESA
0.25,17.6,3,3_1436031000,2015-07-04 17:30:00,2015-07-04 21:15:00,ESA
0.5,16.400000000000002,3,3_1436031000,2015-07-04 17:30:00,2015-07-04 21:15:00,ESA
1.0,11.600000000000001,3,3_1436031000,2015-07-04 17:30:00,2015-07-04 21:15:00,ESA
2.0,8.6,3,3_1436031000,2015-07-04 17:30:00,2015-07-04 21:15:00,ESA
3.0,7.466666666666666,3,3_1436031000,2015-07-04 17:30:00,2015-07-04 21:15:00,ESA
0.25,4.0,3,3_1436113800,2015-07-05 16:30:00,2015-07-05 16:45:00,ESA
0.25,10.4,3,3_1437507000,2015-07-21 19:30:00,2015-07-21 21:00:00,ESA
0.5,8.0,3,3_1437507000,2015-07-21 19:30:00,2015-07-21 21:00:00,ESA
1.0,6.6,3,3_1437507000,2015-07-21 19:30:00,2015-07-21 21:00:00,ESA
0.25,4.0,3,3_1440120600,2015-08-21 01:30:00,2015-08-21 01:45:00,ESA
0.25,4.0,3,3_1440574200,2015-08-26 07:30:00,2015-08-26 07:45:00,ESA
0.25,10.4,3,3_1441153800,2015-09-02 00:30:00,2015-09-02 02:00:00,ESA
0.5,7.6000000000000005,3,3_1441153800,2015-09-02 00:30:00,2015-09-02 02:00:00,ESA
1.0,6.2,3,3_1441153800,2015-09-02 00:30:00,2015-09-02 02:00:00,ESA
0.25,9.6,3,3_1441422000,2015-09-05 03:00:00,2015-09-05 04:45:00,ESA
0.5,8.0,3,3_1441422000,2015-09-05 03:00:00,2015-09-05 04:45:00,ESA
1.0,5.4,3,3_1441422000,2015-09-05 03:00:00,2015-09-05 04:45:00,ESA
0.25,5.6,3,3_1441753200,2015-09-08 23:00:00,2015-09-08 23:15:00,ESA
0.25,15.2,3,3_1441950300,2015-09-11 05:45:00,2015-09-11 06:45:00,ESA
0.5,12.399999999999999,3,3_1441950300,2015-09-11 05:45:00,2015-09-11 06:45:00,ESA
1.0,8.4,3,3_1441950300,2015-09-11 05:45:00,2015-09-11 06:45:00,ESA
0.25,12.0,3,3_1442009700,2015-09-11 22:15:00,2015-09-11 23:45:00,ESA
0.5,8.4,3,3_1442009700,2015-09-11 22:15:00,2015-09-11 23:45:00,ESA
1.0,5.2,3,3_1442009700,2015-09-11 22:15:00,2015-09-11 23:45:00,ESA
0.25,5.6,3,3_1442019600,2015-09-12 01:00:00,2015-09-12 01:30:00,ESA
0.5,5.199999999999999,3,3_1442019600,2015-09-12 01:00:00,2015-09-12 01:30:00,ESA
0.25,21.6,3,3_1442076300,2015-09-12 16:45:00,2015-09-12 22:30:00,ESA
0.5,20.4,3,3_1442076300,2015-09-12 16:45:00,2015-09-12 22:30:00,ESA
1.0,19.799999999999997,3,3_1442076300,2015-09-12 16:45:00,2015-09-12 22:30:00,ESA
2.0,17.4,3,3_1442076300,2015-09-12 16:45:00,2015-09-12 22:30:00,ESA
3.0,15.733333333333334,3,3_1442076300,2015-09-12 16:45:00,2015-09-12 22:30:00,ESA
0.25,14.4,3,3_1442104200,2015-09-13 00:30:00,2015-09-13 05:15:00,ESA
0.5,13.200000000000001,3,3_1442104200,2015-09-13 00:30:00,2015-09-13 05:15:00,ESA
1.0,11.4,3,3_1442104200,2015-09-13 00:30:00,2015-09-13 05:15:00,ESA
2.0,10.4,3,3_1442104200,2015-09-13 00:30:00,2015-09-13 05:15:00,ESA
3.0,9.200000000000001,3,3_1442104200,2015-09-13 00:30:00,2015-09-13 05:15:00,ESA
0.25,8.8,3,3_1442133900,2015-09-13 08:45:00,2015-09-13 09:30:00,ESA
0.5,7.2,3,3_1442133900,2015-09-13 08:45:00,2015-09-13 09:30:00,ESA
0.25,5.6,3,3_1442142900,2015-09-13 11:15:00,2015-09-13 12:45:00,ESA
0.5,5.199999999999999,3,3_1442142900,2015-09-13 11:15:00,2015-09-13 12:45:00,ESA
1.0,4.4,3,3_1442142900,2015-09-13 11:15:00,2015-09-13 12:45:00,ESA
0.25,4.0,3,3_1442172600,2015-09-13 19:30:00,2015-09-13 19:45:00,ESA
0.25,53.6,3,3_1443391200,2015-09-27 22:00:00,2015-09-27 22:30:00,ESA
0.5,29.2,3,3_1443391200,2015-09-27 22:00:00,2015-09-27 22:30:00,ESA
0.25,8.8,3,3_1443838500,2015-10-03 02:15:00,2015-10-03 02:30:00,ESA
0.25,14.4,3,3_1443958200,2015-10-04 11:30:00,2015-10-04 18:00:00,ESA
0.5,14.4,3,3_1443958200,2015-10-04 11:30:00,2015-10-04 18:00:00,ESA
1.0,13.4,3,3_1443958200,2015-10-04 11:30:00,2015-10-04 18:00:00,ESA
2.0,12.0,3,3_1443958200,2015-10-04 11:30:00,2015-10-04 18:00:00,ESA
3.0,10.933333333333332,3,3_1443958200,2015-10-04 11:30:00,2015-10-04 18:00:00,ESA
0.25,5.6,3,3_1443989700,2015-10-04 20:15:00,2015-10-04 23:45:00,ESA
0.5,5.199999999999999,3,3_1443989700,2015-10-04 20:15:00,2015-10-04 23:45:00,ESA
1.0,5.0,3,3_1443989700,2015-10-04 20:15:00,2015-10-04 23:45:00,ESA
2.0,4.0,3,3_1443989700,2015-10-04 20:15:00,2015-10-04 23:45:00,ESA
3.0,3.933333333333333,3,3_1443989700,2015-10-04 20:15:00,2015-10-04 23:45:00,ESA
0.25,8.8,3,3_1444021200,2015-10-05 05:00:00,2015-10-05 06:15:00,ESA
0.5,7.2,3,3_1444021200,2015-10-05 05:00:00,2015-10-05 06:15:00,ESA
1.0,6.200000000000001,3,3_1444021200,2015-10-05 05:00:00,2015-10-05 06:15:00,ESA
0.25,8.8,3,3_1444036500,2015-10-05 09:15:00,2015-10-05 10:30:00,ESA
0.5,8.8,3,3_1444036500,2015-10-05 09:15:00,2015-10-05 10:30:00,ESA
1.0,7.4,3,3_1444036500,2015-10-05 09:15:00,2015-10-05 10:30:00,ESA
0.25,5.6,3,3_1445137200,2015-10-18 03:00:00,2015-10-18 03:30:00,ESA
0.5,5.6,3,3_1445137200,2015-10-18 03:00:00,2015-10-18 03:30:00,ESA
0.25,4.0,3,3_1445148900,2015-10-18 06:15:00,2015-10-18 06:45:00,ESA
0.5,4.0,3,3_1445148900,2015-10-18 06:15:00,2015-10-18 06:45:00,ESA
0.25,8.8,3,3_1445168700,2015-10-18 11:45:00,2015-10-18 12:15:00,ESA
0.5,6.4,3,3_1445168700,2015-10-18 11:45:00,2015-10-18 12:15:00,ESA
0.25,6.4,3,3_1445182200,2015-10-18 15:30:00,2015-10-18 15:45:00,ESA
0.25,10.4,3,3_1445186700,2015-10-18 16:45:00,2015-10-18 17:30:00,ESA
0.5,7.6,3,3_1445186700,2015-10-18 16:45:00,2015-10-18 17:30:00,ESA
0.25,4.0,3,3_1445230800,2015-10-19 05:00:00,2015-10-19 06:30:00,ESA
0.5,3.6,3,3_1445230800,2015-10-19 05:00:00,2015-10-19 06:30:00,ESA
1.0,3.4,3,3_1445230800,2015-10-19 05:00:00,2015-10-19 06:30:00,ESA
0.25,4.8,3,3_1445527800,2015-10-22 15:30:00,2015-10-22 15:45:00,ESA
0.25,5.6,3,3_1446091200,2015-10-29 04:00:00,2015-10-29 04:15:00,ESA
0.25,4.8,3,3_1446153300,2015-10-29 21:15:00,2015-10-29 21:30:00,ESA
0.25,6.4,3,3_1446172200,2015-10-30 02:30:00,2015-10-30 03:45:00,ESA
0.5,4.0,3,3_1446172200,2015-10-30 02:30:00,2015-10-30 03:45:00,ESA
1.0,2.2,3,3_1446172200,2015-10-30 02:30:00,2015-10-30 03:45:00,ESA
0.25,6.4,3,3_1446497100,2015-11-02 20:45:00,2015-11-02 22:15:00,ESA
0.5,5.2,3,3_1446497100,2015-11-02 20:45:00,2015-11-02 22:15:00,ESA
1.0,4.6,3,3_1446497100,2015-11-02 20:45:00,2015-11-02 22:15:00,ESA
0.25,4.0,3,3_1446512400,2015-11-03 01:00:00,2015-11-03 01:15:00,ESA
0.25,15.2,3,3_1446669000,2015-11-04 20:30:00,2015-11-04 21:00:00,ESA
0.5,12.399999999999999,3,3_1446669000,2015-11-04 20:30:00,2015-11-04 21:00:00,ESA
0.25,10.4,3,3_1446843600,2015-11-06 21:00:00,2015-11-06 23:00:00,ESA
0.5,9.600000000000001,3,3_1446843600,2015-11-06 21:00:00,2015-11-06 23:00:00,ESA
1.0,7.199999999999999,3,3_1446843600,2015-11-06 21:00:00,2015-11-06 23:00:00,ESA
2.0,5.5,3,3_1446843600,2015-11-06 21:00:00,2015-11-06 23:00:00,ESA
0.25,4.8,3,3_1446862500,2015-11-07 02:15:00,2015-11-07 03:15:00,ESA
0.5,4.8,3,3_1446862500,2015-11-07 02:15:00,2015-11-07 03:15:00,ESA
1.0,4.4,3,3_1446862500,2015-11-07 02:15:00,2015-11-07 03:15:00,ESA
0.25,4.0,3,3_1446870600,2015-11-07 04:30:00,2015-11-07 04:45:00,ESA
0.25,4.8,3,3_1446883200,2015-11-07 08:00:00,2015-11-07 10:00:00,ESA
0.5,4.8,3,3_1446883200,2015-11-07 08:00:00,2015-11-07 10:00:00,ESA
1.0,4.4,3,3_1446883200,2015-11-07 08:00:00,2015-11-07 10:00:00,ESA
2.0,4.2,3,3_1446883200,2015-11-07 08:00:00,2015-11-07 10:00:00,ESA
0.25,4.0,3,3_1446905700,2015-11-07 14:15:00,2015-11-07 14:30:00,ESA
0.25,28.0,3,3_1446921900,2015-11-07 18:45:00,2015-11-08 01:45:00,ESA
0.5,24.0,3,3_1446921900,2015-11-07 18:45:00,2015-11-08 01:45:00,ESA
1.0,22.799999999999997,3,3_1446921900,2015-11-07 18:45:00,2015-11-08 01:45:00,ESA
2.0,17.7,3,3_1446921900,2015-11-07 18:45:00,2015-11-08 01:45:00,ESA
3.0,13.4,3,3_1446921900,2015-11-07 18:45:00,2015-11-08 01:45:00,ESA
0.25,6.4,3,3_1447603200,2015-11-15 16:00:00,2015-11-15 17:15:00,ESA
0.5,4.8,3,3_1447603200,2015-11-15 16:00:00,2015-11-15 17:15:00,ESA
1.0,4.4,3,3_1447603200,2015-11-15 16:00:00,2015-11-15 17:15:00,ESA
0.25,4.8,3,3_1448068500,2015-11-21 01:15:00,2015-11-21 01:30:00,ESA
0.25,46.4,3,3_1448085600,2015-11-21 06:00:00,2015-11-21 10:30:00,ESA
0.5,33.6,3,3_1448085600,2015-11-21 06:00:00,2015-11-21 10:30:00,ESA
1.0,32.4,3,3_1448085600,2015-11-21 06:00:00,2015-11-21 10:30:00,ESA
2.0,23.1,3,3_1448085600,2015-11-21 06:00:00,2015-11-21 10:30:00,ESA
3.0,17.599999999999998,3,3_1448085600,2015-11-21 06:00:00,2015-11-21 10:30:00,ESA
0.25,4.0,3,3_1448106300,2015-11-21 11:45:00,2015-11-21 12:00:00,ESA
0.25,61.6,3,3_1448254800,2015-11-23 05:00:00,2015-11-23 05:30:00,ESA
0.5,39.2,3,3_1448254800,2015-11-23 05:00:00,2015-11-23 05:30:00,ESA
0.25,5.6,3,3_1448305200,2015-11-23 19:00:00,2015-11-23 19:30:00,ESA
0.5,5.199999999999999,3,3_1448305200,2015-11-23 19:00:00,2015-11-23 19:30:00,ESA
0.25,20.0,3,3_1448748000,2015-11-28 22:00:00,2015-11-28 23:30:00,ESA
0.5,15.200000000000001,3,3_1448748000,2015-11-28 22:00:00,2015-11-28 23:30:00,ESA
1.0,11.799999999999999,3,3_1448748000,2015-11-28 22:00:00,2015-11-28 23:30:00,ESA
0.25,4.8,3,3_1448819100,2015-11-29 17:45:00,2015-11-29 18:00:00,ESA
0.25,8.8,3,3_1448851500,2015-11-30 02:45:00,2015-11-30 03:30:00,ESA
0.5,6.800000000000001,3,3_1448851500,2015-11-30 02:45:00,2015-11-30 03:30:00,ESA
0.25,8.0,3,3_1448891100,2015-11-30 13:45:00,2015-11-30 14:45:00,ESA
0.5,6.4,3,3_1448891100,2015-11-30 13:45:00,2015-11-30 14:45:00,ESA
1.0,5.6,3,3_1448891100,2015-11-30 13:45:00,2015-11-30 14:45:00,ESA
0.25,4.8,3,3_1448902800,2015-11-30 17:00:00,2015-11-30 17:45:00,ESA
0.5,4.4,3,3_1448902800,2015-11-30 17:00:00,2015-11-30 17:45:00,ESA
0.25,4.0,3,3_1448911800,2015-11-30 19:30:00,2015-11-30 19:45:00,ESA
0.25,6.4,3,3_1448922600,2015-11-30 22:30:00,2015-12-01 00:30:00,ESA
0.5,6.0,3,3_1448922600,2015-11-30 22:30:00,2015-12-01 00:30:00,ESA
1.0,5.4,3,3_1448922600,2015-11-30 22:30:00,2015-12-01 00:30:00,ESA
2.0,4.2,3,3_1448922600,2015-11-30 22:30:00,2015-12-01 00:30:00,ESA
0.25,7.2,3,3_1449143100,2015-12-03 11:45:00,2015-12-03 17:15:00,ESA
0.5,7.2,3,3_1449143100,2015-12-03 11:45:00,2015-12-03 17:15:00,ESA
1.0,6.4,3,3_1449143100,2015-12-03 11:45:00,2015-12-03 17:15:00,ESA
2.0,5.7,3,3_1449143100,2015-12-03 11:45:00,2015-12-03 17:15:00,ESA
3.0,4.866666666666666,3,3_1449143100,2015-12-03 11:45:00,2015-12-03 17:15:00,ESA
0.25,17.6,3,3_1449439200,2015-12-06 22:00:00,2015-12-07 01:15:00,ESA
0.5,10.4,3,3_1449439200,2015-12-06 22:00:00,2015-12-07 01:15:00,ESA
1.0,7.0,3,3_1449439200,2015-12-06 22:00:00,2015-12-07 01:15:00,ESA
2.0,5.9,3,3_1449439200,2015-12-06 22:00:00,2015-12-07 01:15:00,ESA
3.0,5.3999999999999995,3,3_1449439200,2015-12-06 22:00:00,2015-12-07 01:15:00,ESA
0.25,12.0,3,3_1449458100,2015-12-07 03:15:00,2015-12-07 03:45:00,ESA
0.5,8.0,3,3_1449458100,2015-12-07 03:15:00,2015-12-07 03:45:00,ESA
0.25,16.0,3,3_1449469800,2015-12-07 06:30:00,2015-12-07 07:00:00,ESA
0.5,11.6,3,3_1449469800,2015-12-07 06:30:00,2015-12-07 07:00:00,ESA
0.25,9.6,3,3_1449475200,2015-12-07 08:00:00,2015-12-07 09:00:00,ESA
0.5,9.6,3,3_1449475200,2015-12-07 08:00:00,2015-12-07 09:00:00,ESA
1.0,7.8,3,3_1449475200,2015-12-07 08:00:00,2015-12-07 09:00:00,ESA
0.25,5.6,3,3_1449955800,2015-12-12 21:30:00,2015-12-12 23:15:00,ESA
0.5,4.799999999999999,3,3_1449955800,2015-12-12 21:30:00,2015-12-12 23:15:00,ESA
1.0,4.199999999999999,3,3_1449955800,2015-12-12 21:30:00,2015-12-12 23:15:00,ESA
0.25,15.2,3,3_1451493000,2015-12-30 16:30:00,2015-12-30 17:45:00,ESA
0.5,14.399999999999999,3,3_1451493000,2015-12-30 16:30:00,2015-12-30 17:45:00,ESA
1.0,8.2,3,3_1451493000,2015-12-30 16:30:00,2015-12-30 17:45:00,ESA
0.25,9.6,3,3_1451686500,2016-01-01 22:15:00,2016-01-01 22:45:00,ESA
0.5,7.6,3,3_1451686500,2016-01-01 22:15:00,2016-01-01 22:45:00,ESA
0.25,5.6,3,3_1451742300,2016-01-02 13:45:00,2016-01-02 14:00:00,ESA
0.25,5.6,3,3_1451752200,2016-01-02 16:30:00,2016-01-02 16:45:00,ESA
0.25,6.4,3,3_1451756700,2016-01-02 17:45:00,2016-01-02 18:00:00,ESA
0.25,5.6,3,3_1451799900,2016-01-03 05:45:00,2016-01-03 06:00:00,ESA
0.25,4.8,3,3_1452636000,2016-01-12 22:00:00,2016-01-12 22:15:00,ESA
0.25,12.0,3,3_1452708000,2016-01-13 18:00:00,2016-01-13 18:45:00,ESA
0.5,9.6,3,3_1452708000,2016-01-13 18:00:00,2016-01-13 18:45:00,ESA
0.25,4.8,3,3_1452714300,2016-01-13 19:45:00,2016-01-13 20:45:00,ESA
0.5,2.8,3,3_1452714300,2016-01-13 19:45:00,2016-01-13 20:45:00,ESA
1.0,2.6,3,3_1452714300,2016-01-13 19:45:00,2016-01-13 20:45:00,ESA
0.25,12.8,3,3_1452726000,2016-01-13 23:00:00,2016-01-14 00:30:00,ESA
0.5,9.600000000000001,3,3_1452726000,2016-01-13 23:00:00,2016-01-14 00:30:00,ESA
1.0,6.800000000000001,3,3_1452726000,2016-01-13 23:00:00,2016-01-14 00:30:00,ESA
0.25,6.4,3,3_1452897000,2016-01-15 22:30:00,2016-01-15 23:15:00,ESA
0.5,6.0,3,3_1452897000,2016-01-15 22:30:00,2016-01-15 23:15:00,ESA
0.25,4.8,3,3_1452908700,2016-01-16 01:45:00,2016-01-16 04:15:00,ESA
0.5,4.4,3,3_1452908700,2016-01-16 01:45:00,2016-01-16 04:15:00,ESA
1.0,4.0,3,3_1452908700,2016-01-16 01:45:00,2016-01-16 04:15:00,ESA
2.0,3.5,3,3_1452908700,2016-01-16 01:45:00,2016-01-16 04:15:00,ESA
0.25,4.0,3,3_1454004000,2016-01-28 18:00:00,2016-01-28 18:45:00,ESA
0.5,4.0,3,3_1454004000,2016-01-28 18:00:00,2016-01-28 18:45:00,ESA
0.25,20.0,3,3_1455170400,2016-02-11 06:00:00,2016-02-11 06:45:00,ESA
0.5,15.2,3,3_1455170400,2016-02-11 06:00:00,2016-02-11 06:45:00,ESA
0.25,7.2,3,3_1455176700,2016-02-11 07:45:00,2016-02-11 08:15:00,ESA
0.5,6.0,3,3_1455176700,2016-02-11 07:45:00,2016-02-11 08:15:00,ESA
0.25,21.6,3,3_1455560100,2016-02-15 18:15:00,2016-02-15 19:15:00,ESA
0.5,16.4,3,3_1455560100,2016-02-15 18:15:00,2016-02-15 19:15:00,ESA
1.0,15.0,3,3_1455560100,2016-02-15 18:15:00,2016-02-15 19:15:00,ESA
0.25,12.8,3,3_1455593400,2016-02-16 03:30:00,2016-02-16 04:00:00,ESA
0.5,8.4,3,3_1455593400,2016-02-16 03:30:00,2016-02-16 04:00:00,ESA
0.25,20.8,3,3_1455651000,2016-02-16 19:30:00,2016-02-16 19:45:00,ESA
0.25,19.2,3,3_1455741900,2016-02-17 20:45:00,2016-02-17 21:15:00,ESA
0.5,18.4,3,3_1455741900,2016-02-17 20:45:00,2016-02-17 21:15:00,ESA
0.25,28.8,3,3_1455754500,2016-02-18 00:15:00,2016-02-18 01:30:00,ESA
0.5,16.0,3,3_1455754500,2016-02-18 00:15:00,2016-02-18 01:30:00,ESA
1.0,9.2,3,3_1455754500,2016-02-18 00:15:00,2016-02-18 01:30:00,ESA
0.25,9.6,3,3_1456083900,2016-02-21 19:45:00,2016-02-21 21:15:00,ESA
0.5,6.8,3,3_1456083900,2016-02-21 19:45:00,2016-02-21 21:15:00,ESA
1.0,4.0,3,3_1456083900,2016-02-21 19:45:00,2016-02-21 21:15:00,ESA
0.25,7.2,3,3_1456173000,2016-02-22 20:30:00,2016-02-22 21:00:00,ESA
0.5,6.4,3,3_1456173000,2016-02-22 20:30:00,2016-02-22 21:00:00,ESA
0.25,62.4,3,3_1456753500,2016-02-29 13:45:00,2016-02-29 20:00:00,ESA
0.5,50.0,3,3_1456753500,2016-02-29 13:45:00,2016-02-29 20:00:00,ESA
1.0,41.0,3,3_1456753500,2016-02-29 13:45:00,2016-02-29 20:00:00,ESA
2.0,33.7,3,3_1456753500,2016-02-29 13:45:00,2016-02-29 20:00:00,ESA
3.0,30.0,3,3_1456753500,2016-02-29 13:45:00,2016-02-29 20:00:00,ESA
0.25,5.6,3,3_1456843500,2016-03-01 14:45:00,2016-03-01 15:30:00,ESA
0.5,5.199999999999999,3,3_1456843500,2016-03-01 14:45:00,2016-03-01 15:30:00,ESA
0.25,7.2,3,3_1456893000,2016-03-02 04:30:00,2016-03-02 04:45:00,ESA
0.25,6.4,3,3_1457648100,2016-03-10 22:15:00,2016-03-10 22:30:00,ESA
0.25,123.2,3,3_1457809200,2016-03-12 19:00:00,2016-03-12 22:00:00,ESA
0.5,116.80000000000001,3,3_1457809200,2016-03-12 19:00:00,2016-03-12 22:00:00,ESA
1.0,105.20000000000002,3,3_1457809200,2016-03-12 19:00:00,2016-03-12 22:00:00,ESA
2.0,65.9,3,3_1457809200,2016-03-12 19:00:00,2016-03-12 22:00:00,ESA
3.0,47.46666666666667,3,3_1457809200,2016-03-12 19:00:00,2016-03-12 22:00:00,ESA
0.25,38.4,3,3_1458139500,2016-03-16 14:45:00,2016-03-16 16:00:00,ESA
0.5,32.8,3,3_1458139500,2016-03-16 14:45:00,2016-03-16 16:00:00,ESA
1.0,24.0,3,3_1458139500,2016-03-16 14:45:00,2016-03-16 16:00:00,ESA
0.25,14.4,3,3_1458234000,2016-03-17 17:00:00,2016-03-17 17:30:00,ESA
0.5,13.2,3,3_1458234000,2016-03-17 17:00:00,2016-03-17 17:30:00,ESA
0.25,8.8,3,3_1458765900,2016-03-23 20:45:00,2016-03-24 00:30:00,ESA
0.5,6.800000000000001,3,3_1458765900,2016-03-23 20:45:00,2016-03-24 00:30:00,ESA
1.0,5.8,3,3_1458765900,2016-03-23 20:45:00,2016-03-24 00:30:00,ESA
2.0,4.4,3,3_1458765900,2016-03-23 20:45:00,2016-03-24 00:30:00,ESA
3.0,4.266666666666667,3,3_1458765900,2016-03-23 20:45:00,2016-03-24 00:30:00,ESA
0.25,16.8,3,3_1459519200,2016-04-01 14:00:00,2016-04-01 14:45:00,ESA
0.5,16.0,3,3_1459519200,2016-04-01 14:00:00,2016-04-01 14:45:00,ESA
0.25,11.2,3,3_1459553400,2016-04-01 23:30:00,2016-04-01 23:45:00,ESA
0.25,4.0,3,3_1461961800,2016-04-29 20:30:00,2016-04-29 21:00:00,ESA
0.5,4.0,3,3_1461961800,2016-04-29 20:30:00,2016-04-29 21:00:00,ESA
0.25,4.8,3,3_1463052600,2016-05-12 11:30:00,2016-05-12 11:45:00,ESA
0.25,18.4,3,3_1463062500,2016-05-12 14:15:00,2016-05-12 14:45:00,ESA
0.5,13.2,3,3_1463062500,2016-05-12 14:15:00,2016-05-12 14:45:00,ESA
0.25,4.0,3,3_1463124600,2016-05-13 07:30:00,2016-05-13 07:45:00,ESA
0.25,7.2,3,3_1463148900,2016-05-13 14:15:00,2016-05-13 16:30:00,ESA
0.5,5.6,3,3_1463148900,2016-05-13 14:15:00,2016-05-13 16:30:00,ESA
1.0,4.4,3,3_1463148900,2016-05-13 14:15:00,2016-05-13 16:30:00,ESA
2.0,4.0,3,3_1463148900,2016-05-13 14:15:00,2016-05-13 16:30:00,ESA
0.25,7.2,3,3_1463472900,2016-05-17 08:15:00,2016-05-17 09:45:00,ESA
0.5,5.6,3,3_1463472900,2016-05-17 08:15:00,2016-05-17 09:45:00,ESA
1.0,4.8,3,3_1463472900,2016-05-17 08:15:00,2016-05-17 09:45:00,ESA
0.25,7.2,3,3_1463556600,2016-05-18 07:30:00,2016-05-18 08:30:00,ESA
0.5,6.4,3,3_1463556600,2016-05-18 07:30:00,2016-05-18 08:30:00,ESA
1.0,4.4,3,3_1463556600,2016-05-18 07:30:00,2016-05-18 08:30:00,ESA
0.25,4.8,3,3_1463569200,2016-05-18 11:00:00,2016-05-18 13:00:00,ESA
0.5,3.6,3,3_1463569200,2016-05-18 11:00:00,2016-05-18 13:00:00,ESA
1.0,3.6,3,3_1463569200,2016-05-18 11:00:00,2016-05-18 13:00:00,ESA
2.0,3.2,3,3_1463569200,2016-05-18 11:00:00,2016-05-18 13:00:00,ESA
0.25,6.4,3,3_1463591700,2016-05-18 17:15:00,2016-05-18 18:15:00,ESA
0.5,5.6,3,3_1463591700,2016-05-18 17:15:00,2016-05-18 18:15:00,ESA
1.0,5.4,3,3_1463591700,2016-05-18 17:15:00,2016-05-18 18:15:00,ESA
0.25,4.8,3,3_1463617800,2016-05-19 00:30:00,2016-05-19 01:30:00,ESA
0.5,4.4,3,3_1463617800,2016-05-19 00:30:00,2016-05-19 01:30:00,ESA
1.0,4.0,3,3_1463617800,2016-05-19 00:30:00,2016-05-19 01:30:00,ESA
0.25,4.0,3,3_1463642100,2016-05-19 07:15:00,2016-05-19 07:45:00,ESA
0.5,4.0,3,3_1463642100,2016-05-19 07:15:00,2016-05-19 07:45:00,ESA
0.25,13.6,3,3_1463661900,2016-05-19 12:45:00,2016-05-19 15:45:00,ESA
0.5,10.0,3,3_1463661900,2016-05-19 12:45:00,2016-05-19 15:45:00,ESA
1.0,8.2,3,3_1463661900,2016-05-19 12:45:00,2016-05-19 15:45:00,ESA
2.0,6.4,3,3_1463661900,2016-05-19 12:45:00,2016-05-19 15:45:00,ESA
3.0,5.533333333333334,3,3_1463661900,2016-05-19 12:45:00,2016-05-19 15:45:00,ESA
0.25,8.8,3,3_1463680800,2016-05-19 18:00:00,2016-05-19 19:45:00,ESA
0.5,8.4,3,3_1463680800,2016-05-19 18:00:00,2016-05-19 19:45:00,ESA
1.0,8.0,3,3_1463680800,2016-05-19 18:00:00,2016-05-19 19:45:00,ESA
0.25,4.0,3,3_1463690700,2016-05-19 20:45:00,2016-05-19 21:00:00,ESA
