id_evento,data_inicio,id_estacao
2047,2015-11-08 07:04:49+00:00,31
2038,2015-11-08 00:35:08+00:00,32
2042,2015-11-08 01:38:03+00:00,31
2044,2015-11-08 02:29:58+00:00,29
2237,2015-11-23 07:47:47+00:00,24
2235,2015-11-23 07:36:48+00:00,24
2232,2015-11-23 05:44:51+00:00,16
2231,2015-11-23 05:39:20+00:00,31
2230,2015-11-23 05:38:13+00:00,31
2229,2015-11-23 05:36:39+00:00,29
2234,2015-11-23 07:35:13+00:00,24
2233,2015-11-23 05:48:19+00:00,24
2346,2015-11-29 17:37:51+00:00,31
2340,2015-11-29 16:41:44+00:00,24
2353,2015-11-29 17:48:58+00:00,31
2335,2015-11-29 16:24:51+00:00,24
2351,2015-11-29 17:44:01+00:00,30
2336,2015-11-29 16:25:29+00:00,24
2347,2015-11-29 17:38:26+00:00,30
2343,2015-11-29 17:08:46+00:00,32
2350,2015-11-29 17:41:42+00:00,30
2354,2015-11-29 17:59:08+00:00,31
2345,2015-11-29 17:35:57+00:00,31
2355,2015-11-29 19:25:23+00:00,31
2339,2015-11-29 16:40:40+00:00,24
2342,2015-11-29 17:00:25+00:00,31
2352,2015-11-29 17:44:57+00:00,31
2344,2015-11-29 17:09:24+00:00,24
2349,2015-11-29 17:41:08+00:00,31
2348,2015-11-29 17:39:08+00:00,31
2338,2015-11-29 16:40:18+00:00,24
2337,2015-11-29 16:35:15+00:00,24
17907,2017-06-19 23:56:53+00:00,25
17906,2017-06-19 23:41:08+00:00,25
17905,2017-06-19 23:33:35+00:00,25
17904,2017-06-19 23:21:29+00:00,25
17959,2017-06-20 19:15:21+00:00,27
17914,2017-06-20 03:58:30+00:00,27
17963,2017-06-20 19:32:39+00:00,23
17975,2017-06-20 22:21:11+00:00,10
17916,2017-06-20 04:06:58+00:00,24
17965,2017-06-20 19:37:05+00:00,32
17943,2017-06-20 16:45:06+00:00,32
17908,2017-06-20 00:09:19+00:00,27
17942,2017-06-20 16:42:07+00:00,29
17946,2017-06-20 16:59:30+00:00,32
17969,2017-06-20 20:27:06+00:00,32
17941,2017-06-20 16:30:40+00:00,32
17911,2017-06-20 03:33:10+00:00,25
17945,2017-06-20 16:56:17+00:00,29
17952,2017-06-20 17:53:23+00:00,29
17958,2017-06-20 19:11:36+00:00,28
17954,2017-06-20 18:34:09+00:00,29
17964,2017-06-20 19:34:47+00:00,29
17977,2017-06-20 23:06:42+00:00,31
17974,2017-06-20 21:51:28+00:00,25
17939,2017-06-20 16:24:46+00:00,32
17972,2017-06-20 21:32:51+00:00,15
17978,2017-06-20 23:10:49+00:00,24
17940,2017-06-20 16:28:38+00:00,32
17953,2017-06-20 18:12:09+00:00,32
17960,2017-06-20 19:19:05+00:00,32
17913,2017-06-20 03:55:22+00:00,27
17957,2017-06-20 18:51:25+00:00,29
17976,2017-06-20 22:44:22+00:00,29
17912,2017-06-20 03:40:20+00:00,27
17922,2017-06-20 08:20:23+00:00,29
17910,2017-06-20 03:27:34+00:00,27
17921,2017-06-20 08:08:18+00:00,29
17983,2017-06-21 05:32:14+00:00,29
17989,2017-06-21 06:41:06+00:00,24
17998,2017-06-21 08:01:52+00:00,21
17987,2017-06-21 06:32:40+00:00,21
17990,2017-06-21 06:43:24+00:00,24
17995,2017-06-21 07:44:19+00:00,8
18041,2017-06-21 22:58:32+00:00,33
17997,2017-06-21 07:50:15+00:00,29
18022,2017-06-21 12:40:09+00:00,29
18006,2017-06-21 09:13:49+00:00,15
18021,2017-06-21 12:11:25+00:00,15
17988,2017-06-21 06:34:47+00:00,24
18043,2017-06-21 23:26:58+00:00,32
17996,2017-06-21 07:47:46+00:00,10
17986,2017-06-21 06:29:22+00:00,16
17985,2017-06-21 06:22:35+00:00,21
18057,2017-06-22 09:09:38+00:00,11
18051,2017-06-22 07:41:14+00:00,8
18059,2017-06-22 09:49:08+00:00,32
18046,2017-06-22 06:09:11+00:00,11
18091,2017-06-23 06:49:40+00:00,11
18093,2017-06-23 08:13:15+00:00,8
18092,2017-06-23 06:56:21+00:00,11
56452,2020-09-23 06:18:22+00:00,15
56377,2020-09-22 00:02:28+00:00,24
56410,2020-09-22 10:42:06+00:00,29
56371,2020-09-21 22:53:29+00:00,28
56420,2020-09-22 12:02:20+00:00,29
56386,2020-09-22 06:50:26+00:00,29
56221,2020-09-17 09:54:20+00:00,29
56413,2020-09-22 10:55:14+00:00,32
56467,2020-09-23 11:28:11+00:00,23
56436,2020-09-22 14:15:26+00:00,27
56411,2020-09-22 10:45:50+00:00,32
56334,2020-09-20 23:00:04+00:00,29
56387,2020-09-22 07:20:03+00:00,32
56404,2020-09-22 10:19:37+00:00,1
56416,2020-09-22 11:25:17+00:00,28
56405,2020-09-22 10:22:38+00:00,11
56462,2020-09-23 09:32:27+00:00,11
56448,2020-09-23 01:38:47+00:00,11
56378,2020-09-22 00:10:36+00:00,24
56375,2020-09-21 23:55:56+00:00,24
56482,2020-09-24 06:32:16+00:00,5
55802,2020-09-02 06:27:49+00:00,15
56417,2020-09-22 11:32:02+00:00,22
56372,2020-09-21 23:12:21+00:00,22
56373,2020-09-21 23:40:39+00:00,26
56399,2020-09-22 09:59:38+00:00,6
56425,2020-09-22 12:32:27+00:00,15
56422,2020-09-22 12:19:42+00:00,13
56396,2020-09-22 09:52:02+00:00,11
56180,2020-09-16 04:38:49+00:00,11
56333,2020-09-20 22:53:57+00:00,11
56368,2020-09-21 22:36:58+00:00,11
56381,2020-09-22 02:44:12+00:00,10
56403,2020-09-22 10:18:52+00:00,11
56394,2020-09-22 08:51:50+00:00,11
56370,2020-09-21 22:44:56+00:00,11
56400,2020-09-22 10:03:37+00:00,11
56395,2020-09-22 09:34:20+00:00,11
56376,2020-09-21 23:59:09+00:00,16
56415,2020-09-22 11:07:42+00:00,29
56412,2020-09-22 10:49:58+00:00,29
56414,2020-09-22 11:00:19+00:00,29
22983,2017-12-21 23:45:54+00:00,29
22980,2017-12-21 22:28:44+00:00,18
22981,2017-12-21 22:35:06+00:00,18
23003,2017-12-22 16:30:45+00:00,29
23001,2017-12-22 16:27:27+00:00,32
23002,2017-12-22 16:29:17+00:00,22
23000,2017-12-22 16:25:06+00:00,4
23004,2017-12-22 16:32:09+00:00,30
23043,2017-12-23 22:58:43+00:00,22
23044,2017-12-23 23:20:44+00:00,11
23068,2017-12-24 18:31:17+00:00,12
23056,2017-12-24 11:01:32+00:00,29
23047,2017-12-24 01:11:26+00:00,29
23073,2017-12-24 19:21:52+00:00,21
23050,2017-12-24 05:19:52+00:00,29
23097,2017-12-26 00:25:21+00:00,16
23197,2017-12-29 18:31:18+00:00,16
23199,2017-12-29 18:36:33+00:00,23
23189,2017-12-29 17:40:53+00:00,16
23200,2017-12-29 18:49:01+00:00,12
23196,2017-12-29 18:28:16+00:00,16
23198,2017-12-29 18:34:40+00:00,9
23188,2017-12-29 17:37:41+00:00,16
23205,2017-12-29 19:59:14+00:00,12
23193,2017-12-29 18:03:12+00:00,17
23191,2017-12-29 17:47:29+00:00,15
23195,2017-12-29 18:16:15+00:00,27
23224,2017-12-30 15:59:16+00:00,31
34698,2018-09-04 04:42:39+00:00,4
35391,2018-09-27 20:25:35+00:00,28
35144,2018-09-18 19:55:36+00:00,24
35154,2018-09-19 13:01:41+00:00,24
35387,2018-09-27 19:48:10+00:00,29
35386,2018-09-27 19:25:53+00:00,29
34699,2018-09-04 04:47:56+00:00,10
35141,2018-09-18 18:01:19+00:00,24
35383,2018-09-27 18:17:36+00:00,11
34696,2018-09-03 22:09:58+00:00,11
35140,2018-09-18 17:04:17+00:00,24
13237,2016-12-30 18:58:15+00:00,13
13236,2016-12-30 18:39:54+00:00,12
13234,2016-12-30 18:23:58+00:00,17
13233,2016-12-30 18:21:16+00:00,17
12467,2016-12-01 06:38:55+00:00,15
12767,2016-12-12 18:40:31+00:00,21
12784,2016-12-12 21:05:20+00:00,24
12782,2016-12-12 21:03:01+00:00,31
12787,2016-12-12 21:15:49+00:00,31
12765,2016-12-12 18:29:34+00:00,21
12786,2016-12-12 21:13:59+00:00,24
12783,2016-12-12 21:04:23+00:00,24
12780,2016-12-12 20:54:54+00:00,24
12768,2016-12-12 18:49:41+00:00,24
12764,2016-12-12 18:23:18+00:00,21
12766,2016-12-12 18:35:28+00:00,21
12836,2016-12-14 19:48:55+00:00,24
12834,2016-12-14 18:36:05+00:00,24
12832,2016-12-14 18:23:19+00:00,27
13037,2016-12-22 15:34:55+00:00,9
12785,2016-12-12 21:06:49+00:00,24
21308,2017-10-22 20:39:52+00:00,21
21425,2017-10-26 13:19:20+00:00,8
21429,2017-10-26 14:56:01+00:00,21
4210,2016-03-12 20:04:01+00:00,24
4209,2016-03-12 19:59:44+00:00,31
4211,2016-03-12 20:04:24+00:00,31
4212,2016-03-12 20:05:05+00:00,24
4331,2016-03-16 14:59:53+00:00,10
4323,2016-03-16 14:41:45+00:00,32
4341,2016-03-16 15:28:41+00:00,29
4319,2016-03-16 14:28:52+00:00,32
4336,2016-03-16 15:14:18+00:00,10
4339,2016-03-16 15:21:32+00:00,32
4325,2016-03-16 14:46:28+00:00,11
4346,2016-03-16 16:23:23+00:00,32
4337,2016-03-16 15:16:39+00:00,32
4327,2016-03-16 14:49:28+00:00,32
4340,2016-03-16 15:23:59+00:00,28
4320,2016-03-16 14:36:37+00:00,5
4356,2016-03-16 17:15:46+00:00,31
4349,2016-03-16 16:40:26+00:00,31
4352,2016-03-16 16:57:36+00:00,31
4351,2016-03-16 16:42:59+00:00,24
4344,2016-03-16 15:58:34+00:00,32
4350,2016-03-16 16:40:56+00:00,31
4347,2016-03-16 16:27:06+00:00,29
4342,2016-03-16 15:51:32+00:00,28
4322,2016-03-16 14:40:03+00:00,12
4321,2016-03-16 14:38:39+00:00,33
4345,2016-03-16 16:07:54+00:00,31
4324,2016-03-16 14:44:55+00:00,11
4330,2016-03-16 14:59:00+00:00,32
4338,2016-03-16 15:19:34+00:00,33
4326,2016-03-16 14:48:06+00:00,32
4316,2016-03-16 13:38:01+00:00,12
4353,2016-03-16 16:59:36+00:00,27
4334,2016-03-16 15:07:08+00:00,10
4348,2016-03-16 16:39:46+00:00,31
4317,2016-03-16 13:56:49+00:00,12
4335,2016-03-16 15:09:04+00:00,32
4496,2016-03-23 23:37:42+00:00,21
4500,2016-03-24 00:11:53+00:00,19
4501,2016-03-24 00:12:22+00:00,19
4508,2016-03-24 01:57:38+00:00,18
4506,2016-03-24 00:41:21+00:00,17
4504,2016-03-24 00:13:59+00:00,31
4497,2016-03-24 00:01:43+00:00,31
4505,2016-03-24 00:14:32+00:00,24
4498,2016-03-24 00:11:11+00:00,31
4502,2016-03-24 00:12:43+00:00,31
4503,2016-03-24 00:13:11+00:00,24
4507,2016-03-24 01:13:24+00:00,18
4499,2016-03-24 00:11:26+00:00,31
4223,2016-03-12 20:46:20+00:00,31
4225,2016-03-12 20:50:12+00:00,31
4222,2016-03-12 20:44:45+00:00,31
4420,2016-03-19 20:33:13+00:00,28
4224,2016-03-12 20:49:26+00:00,31
1259,2015-09-12 22:13:35+00:00,19
1258,2015-09-12 20:12:42+00:00,32
1269,2015-09-13 14:30:27+00:00,29
1271,2015-09-13 15:35:41+00:00,29
1270,2015-09-13 14:33:14+00:00,22
1264,2015-09-13 08:21:47+00:00,10
1473,2015-09-27 22:22:52+00:00,19
1474,2015-09-27 22:56:38+00:00,10
1475,2015-09-27 23:00:00+00:00,10
1263,2015-09-13 06:30:26+00:00,24
1260,2015-09-12 22:15:52+00:00,29
1261,2015-09-12 22:16:47+00:00,29
44191,2019-07-04 15:41:09+00:00,29
44274,2019-07-06 07:28:40+00:00,29
44285,2019-07-06 20:09:02+00:00,26
44189,2019-07-04 15:09:39+00:00,22
44179,2019-07-04 12:04:14+00:00,32
44180,2019-07-04 12:10:06+00:00,33
44182,2019-07-04 12:41:15+00:00,28
44275,2019-07-06 07:54:23+00:00,22
44228,2019-07-05 11:46:01+00:00,22
44181,2019-07-04 12:11:58+00:00,29
44278,2019-07-06 09:27:12+00:00,8
2936,2016-01-13 17:26:38+00:00,16
2961,2016-01-14 18:11:12+00:00,16
2942,2016-01-14 07:02:25+00:00,11
2974,2016-01-15 17:56:51+00:00,12
2972,2016-01-15 17:36:05+00:00,18
2977,2016-01-15 18:26:51+00:00,32
2982,2016-01-15 19:30:17+00:00,19
2981,2016-01-15 19:09:37+00:00,13
2980,2016-01-15 19:02:48+00:00,18
2973,2016-01-15 17:55:16+00:00,17
2975,2016-01-15 18:12:30+00:00,16
2978,2016-01-15 18:33:50+00:00,12
2979,2016-01-15 18:50:20+00:00,10
3009,2016-01-16 12:25:45+00:00,18
2987,2016-01-16 04:25:24+00:00,31
3010,2016-01-16 12:28:47+00:00,18
2992,2016-01-16 04:57:43+00:00,21
2993,2016-01-16 04:59:02+00:00,6
2995,2016-01-16 05:50:08+00:00,11
2991,2016-01-16 04:57:07+00:00,31
2989,2016-01-16 04:56:18+00:00,32
3011,2016-01-16 12:30:24+00:00,18
2986,2016-01-16 04:24:55+00:00,24
2998,2016-01-16 08:57:03+00:00,24
2990,2016-01-16 04:56:49+00:00,21
3014,2016-01-16 15:01:50+00:00,29
3008,2016-01-16 12:20:58+00:00,18
3064,2016-01-19 15:01:52+00:00,15
3063,2016-01-19 14:54:27+00:00,11
3207,2016-01-28 15:14:19+00:00,5
3205,2016-01-28 15:09:15+00:00,7
3199,2016-01-28 14:42:59+00:00,17
3204,2016-01-28 15:05:32+00:00,31
3200,2016-01-28 14:44:51+00:00,19
3201,2016-01-28 14:45:44+00:00,16
3202,2016-01-28 14:48:05+00:00,7
22060,2017-11-19 15:56:59+00:00,16
22059,2017-11-19 15:51:42+00:00,21
22089,2017-11-20 08:27:23+00:00,30
22092,2017-11-20 08:34:59+00:00,10
22093,2017-11-20 08:38:36+00:00,8
22090,2017-11-20 08:29:22+00:00,31
94445,2023-04-08 12:52:54+00:00,33
94430,2023-04-08 09:22:58+00:00,29
94818,2023-04-14 17:06:21+00:00,21
94819,2023-04-14 17:10:38+00:00,21
94821,2023-04-14 17:27:50+00:00,21
94822,2023-04-14 17:34:53+00:00,21
95450,2023-04-26 21:16:45+00:00,18
94411,2023-04-08 06:58:07+00:00,31
95600,2023-04-28 18:17:22+00:00,31
94468,2023-04-08 22:13:28+00:00,31
94523,2023-04-09 18:11:22+00:00,31
94393,2023-04-08 03:42:14+00:00,19
94403,2023-04-08 04:30:36+00:00,32
94405,2023-04-08 04:37:40+00:00,32
94414,2023-04-08 07:31:35+00:00,32
94418,2023-04-08 07:44:16+00:00,28
95585,2023-04-28 11:42:07+00:00,28
94395,2023-04-08 03:49:42+00:00,17
94401,2023-04-08 04:22:56+00:00,32
94426,2023-04-08 08:54:50+00:00,32
94429,2023-04-08 09:18:26+00:00,32
94514,2023-04-09 14:53:07+00:00,7
94507,2023-04-09 13:19:37+00:00,12
95553,2023-04-28 05:57:37+00:00,1
95557,2023-04-28 06:38:22+00:00,2
94493,2023-04-09 10:15:37+00:00,12
94509,2023-04-09 13:29:52+00:00,12
94417,2023-04-08 07:40:50+00:00,27
95452,2023-04-26 21:32:21+00:00,18
94413,2023-04-08 07:25:09+00:00,28
94048,2023-04-02 01:33:56+00:00,28
94410,2023-04-08 06:53:29+00:00,11
95548,2023-04-28 04:58:49+00:00,31
94467,2023-04-08 22:09:54+00:00,31
94404,2023-04-08 04:35:00+00:00,24
94406,2023-04-08 04:55:20+00:00,10
94438,2023-04-08 10:59:37+00:00,31
95550,2023-04-28 05:38:15+00:00,24
95572,2023-04-28 09:07:10+00:00,13
94415,2023-04-08 07:34:38+00:00,10
94045,2023-04-01 22:59:51+00:00,10
94402,2023-04-08 04:27:59+00:00,11
94421,2023-04-08 08:22:04+00:00,29
94817,2023-04-14 16:58:30+00:00,18
94827,2023-04-14 17:45:25+00:00,18
95448,2023-04-26 20:51:55+00:00,18
3556,2016-02-17 19:43:03+00:00,7
3477,2016-02-15 18:35:41+00:00,30
3479,2016-02-15 18:44:25+00:00,31
3478,2016-02-15 18:39:32+00:00,25
3480,2016-02-15 18:55:28+00:00,19
3513,2016-02-16 19:40:00+00:00,19
3516,2016-02-16 19:54:00+00:00,24
3519,2016-02-16 20:05:16+00:00,16
3517,2016-02-16 19:56:08+00:00,31
3514,2016-02-16 19:43:29+00:00,17
3512,2016-02-16 19:37:40+00:00,25
3536,2016-02-17 18:37:10+00:00,19
3671,2016-02-20 21:04:20+00:00,32
3665,2016-02-20 20:30:03+00:00,31
3670,2016-02-20 20:56:27+00:00,32
3666,2016-02-20 20:32:22+00:00,31
3667,2016-02-20 20:32:52+00:00,31
3688,2016-02-21 18:44:12+00:00,21
3687,2016-02-21 18:25:32+00:00,16
3697,2016-02-21 20:01:47+00:00,31
3698,2016-02-21 20:15:48+00:00,31
3732,2016-02-22 20:12:07+00:00,32
3735,2016-02-22 20:29:50+00:00,24
3731,2016-02-22 20:11:25+00:00,31
3730,2016-02-22 20:09:28+00:00,24
3733,2016-02-22 20:29:03+00:00,31
3728,2016-02-22 20:04:43+00:00,32
3734,2016-02-22 20:29:25+00:00,24
3727,2016-02-22 20:00:42+00:00,32
3736,2016-02-22 20:30:21+00:00,31
3738,2016-02-22 20:48:26+00:00,25
3729,2016-02-22 20:09:21+00:00,32
3742,2016-02-22 21:14:04+00:00,32
3780,2016-02-23 20:28:43+00:00,31
3781,2016-02-23 20:29:27+00:00,24
3779,2016-02-23 20:27:10+00:00,31
3776,2016-02-23 20:15:20+00:00,31
3918,2016-02-29 16:50:38+00:00,24
3902,2016-02-29 14:48:31+00:00,10
3898,2016-02-29 14:13:18+00:00,11
3910,2016-02-29 16:25:50+00:00,31
3920,2016-02-29 16:51:37+00:00,24
3914,2016-02-29 16:40:50+00:00,32
3922,2016-02-29 16:55:42+00:00,31
3901,2016-02-29 14:44:50+00:00,11
3925,2016-02-29 17:23:31+00:00,32
3895,2016-02-29 13:04:04+00:00,21
3917,2016-02-29 16:47:18+00:00,24
3927,2016-02-29 17:41:07+00:00,32
3912,2016-02-29 16:28:33+00:00,31
3904,2016-02-29 14:55:25+00:00,11
3903,2016-02-29 14:52:22+00:00,11
3926,2016-02-29 17:26:59+00:00,32
3911,2016-02-29 16:27:17+00:00,24
3913,2016-02-29 16:32:23+00:00,31
3932,2016-02-29 18:16:19+00:00,29
3919,2016-02-29 16:49:13+00:00,24
3915,2016-02-29 16:43:00+00:00,21
3899,2016-02-29 14:28:43+00:00,11
3921,2016-02-29 16:53:52+00:00,31
26933,2018-05-16 11:39:49+00:00,11
27020,2018-05-19 19:50:27+00:00,32
27026,2018-05-19 21:12:34+00:00,19
45510,2019-08-20 21:53:01+00:00,29
45040,2019-08-04 05:26:26+00:00,22
45066,2019-08-04 19:00:54+00:00,22
45512,2019-08-20 22:14:54+00:00,24
45049,2019-08-04 09:16:07+00:00,22
45063,2019-08-04 17:14:41+00:00,18
45039,2019-08-04 05:10:25+00:00,11
45509,2019-08-20 21:16:07+00:00,11
54187,2020-06-29 04:00:51+00:00,28
53704,2020-06-04 19:49:26+00:00,22
53706,2020-06-04 20:09:36+00:00,22
54154,2020-06-27 16:41:54+00:00,10
53898,2020-06-16 00:04:52+00:00,11
53703,2020-06-04 19:43:09+00:00,11
53897,2020-06-15 23:58:54+00:00,11
53708,2020-06-05 06:27:17+00:00,11
54191,2020-06-29 07:15:16+00:00,10
54184,2020-06-29 01:01:11+00:00,11
54159,2020-06-27 17:13:29+00:00,10
54186,2020-06-29 03:23:34+00:00,24
92569,2023-03-10 16:31:18+00:00,21
92400,2023-03-07 15:33:21+00:00,21
92243,2023-03-05 17:16:15+00:00,25
92397,2023-03-07 15:25:40+00:00,12
93930,2023-03-30 21:55:29+00:00,19
93916,2023-03-30 21:05:58+00:00,21
93672,2023-03-27 05:12:22+00:00,28
93934,2023-03-30 22:40:10+00:00,12
92504,2023-03-09 16:59:08+00:00,5
92652,2023-03-11 19:36:25+00:00,4
92651,2023-03-11 19:35:33+00:00,4
93680,2023-03-27 06:29:59+00:00,15
92681,2023-03-12 07:41:43+00:00,11
92658,2023-03-11 19:43:04+00:00,4
93897,2023-03-30 19:44:17+00:00,24
92398,2023-03-07 15:28:17+00:00,9
71255,2022-02-17 21:39:01+00:00,7
70899,2022-02-07 15:35:07+00:00,7
71370,2022-02-21 19:09:36+00:00,7
71239,2022-02-17 18:14:58+00:00,18
71240,2022-02-17 18:16:50+00:00,18
71253,2022-02-17 21:30:05+00:00,4
70900,2022-02-07 15:40:53+00:00,23
70896,2022-02-07 15:12:03+00:00,23
70901,2022-02-07 15:45:43+00:00,23
71236,2022-02-17 17:54:06+00:00,16
71369,2022-02-21 16:54:50+00:00,16
70865,2022-02-06 15:42:06+00:00,16
70968,2022-02-09 02:22:41+00:00,29
70906,2022-02-07 16:18:23+00:00,9
70916,2022-02-07 17:38:54+00:00,9
71247,2022-02-17 19:30:36+00:00,18
71261,2022-02-18 06:22:07+00:00,29
70914,2022-02-07 17:33:21+00:00,28
70934,2022-02-07 20:25:12+00:00,15
70905,2022-02-07 16:14:52+00:00,10
70907,2022-02-07 16:19:57+00:00,10
71292,2022-02-18 20:38:21+00:00,32
71376,2022-02-21 21:18:45+00:00,7
70869,2022-02-07 06:00:24+00:00,2
71372,2022-02-21 19:41:15+00:00,4
70933,2022-02-07 20:12:29+00:00,4
71371,2022-02-21 19:25:40+00:00,4
71251,2022-02-17 21:24:38+00:00,4
70902,2022-02-07 15:58:42+00:00,12
71238,2022-02-17 18:12:52+00:00,18
71241,2022-02-17 18:18:29+00:00,18
71283,2022-02-18 18:31:11+00:00,28
70911,2022-02-07 16:48:58+00:00,15
70994,2022-02-09 20:59:46+00:00,11
71257,2022-02-17 23:04:44+00:00,11
70988,2022-02-09 18:19:20+00:00,11
71366,2022-02-21 15:42:24+00:00,24
71243,2022-02-17 18:31:03+00:00,18
71244,2022-02-17 18:33:17+00:00,18
70939,2022-02-07 21:32:37+00:00,3
71246,2022-02-17 18:43:26+00:00,18
70910,2022-02-07 16:27:16+00:00,16
70895,2022-02-07 15:04:59+00:00,25
71375,2022-02-21 21:11:02+00:00,4
71379,2022-02-21 22:06:54+00:00,5
71373,2022-02-21 20:32:52+00:00,4
71252,2022-02-17 21:27:25+00:00,4
71248,2022-02-17 21:10:29+00:00,4
71099,2022-02-12 22:52:49+00:00,19
71013,2022-02-10 11:22:33+00:00,15
70915,2022-02-07 17:35:00+00:00,13
70924,2022-02-07 18:27:41+00:00,1
71254,2022-02-17 21:33:24+00:00,10
71386,2022-02-22 07:26:28+00:00,11
71285,2022-02-18 19:02:23+00:00,29
71284,2022-02-18 18:50:19+00:00,29
71286,2022-02-18 19:51:59+00:00,29
71245,2022-02-17 18:39:33+00:00,18
71377,2022-02-21 21:35:36+00:00,4
70913,2022-02-07 17:10:13+00:00,8
71014,2022-02-10 12:02:02+00:00,15
71242,2022-02-17 18:20:28+00:00,18
71291,2022-02-18 20:29:08+00:00,29
71288,2022-02-18 20:03:09+00:00,15
71287,2022-02-18 20:00:05+00:00,15
71293,2022-02-18 20:55:21+00:00,15
71289,2022-02-18 20:16:37+00:00,15
70927,2022-02-07 18:42:49+00:00,4
70918,2022-02-07 17:41:00+00:00,4
71256,2022-02-17 22:06:56+00:00,4
71249,2022-02-17 21:14:51+00:00,4
71294,2022-02-18 20:59:18+00:00,15
71295,2022-02-18 21:23:26+00:00,15
54526,2020-07-14 12:00:21+00:00,28
54917,2020-07-30 10:47:59+00:00,28
54535,2020-07-14 13:04:31+00:00,31
54300,2020-07-02 21:20:41+00:00,19
54910,2020-07-30 10:06:59+00:00,27
54915,2020-07-30 10:30:19+00:00,32
54916,2020-07-30 10:43:05+00:00,33
54924,2020-07-30 13:28:00+00:00,32
54970,2020-07-31 10:24:39+00:00,29
54930,2020-07-30 15:18:36+00:00,11
54951,2020-07-31 04:50:52+00:00,10
54950,2020-07-31 01:50:57+00:00,11
54938,2020-07-30 16:59:06+00:00,11
54567,2020-07-15 09:12:41+00:00,11
54551,2020-07-15 06:24:49+00:00,10
10782,2016-10-04 04:51:25+00:00,18
10790,2016-10-04 08:49:57+00:00,11
10788,2016-10-04 07:55:28+00:00,8
10792,2016-10-04 09:21:37+00:00,30
11509,2016-10-29 07:58:01+00:00,26
88954,2023-01-20 21:50:15+00:00,24
89552,2023-01-28 17:20:46+00:00,7
88955,2023-01-20 22:31:45+00:00,21
88947,2023-01-20 19:26:29+00:00,21
88129,2023-01-11 17:09:35+00:00,18
87502,2023-01-03 17:41:08+00:00,31
87496,2023-01-03 17:18:41+00:00,31
87498,2023-01-03 17:24:30+00:00,31
89189,2023-01-23 15:14:06+00:00,16
88223,2023-01-12 22:52:08+00:00,27
88216,2023-01-12 21:37:00+00:00,27
89611,2023-01-29 16:05:46+00:00,19
87424,2023-01-02 17:23:39+00:00,9
88220,2023-01-12 22:01:51+00:00,32
89206,2023-01-23 16:13:53+00:00,12
89173,2023-01-23 14:32:53+00:00,15
88130,2023-01-11 17:13:19+00:00,18
87522,2023-01-03 19:01:19+00:00,21
87520,2023-01-03 18:52:17+00:00,21
88218,2023-01-12 21:52:21+00:00,33
88222,2023-01-12 22:17:17+00:00,33
88224,2023-01-13 00:27:03+00:00,28
87503,2023-01-03 17:42:57+00:00,30
89739,2023-01-30 18:59:57+00:00,23
89726,2023-01-30 17:39:49+00:00,5
89643,2023-01-29 17:55:13+00:00,12
89642,2023-01-29 17:54:17+00:00,16
89736,2023-01-30 18:32:25+00:00,11
89653,2023-01-29 18:44:39+00:00,16
87494,2023-01-03 17:12:05+00:00,24
87529,2023-01-03 19:50:52+00:00,7
47939,2019-11-11 15:12:49+00:00,15
47896,2019-11-11 11:25:59+00:00,28
47925,2019-11-11 13:06:44+00:00,31
47941,2019-11-11 15:41:30+00:00,31
47903,2019-11-11 12:04:19+00:00,31
47905,2019-11-11 12:08:47+00:00,31
47949,2019-11-11 16:57:22+00:00,31
48292,2019-11-23 21:23:32+00:00,16
47971,2019-11-12 08:09:35+00:00,29
47934,2019-11-11 14:06:21+00:00,25
47901,2019-11-11 11:57:18+00:00,32
47951,2019-11-11 17:41:44+00:00,31
47920,2019-11-11 12:49:58+00:00,28
47908,2019-11-11 12:21:28+00:00,32
47904,2019-11-11 12:07:01+00:00,32
47916,2019-11-11 12:43:23+00:00,32
47929,2019-11-11 13:50:05+00:00,32
47921,2019-11-11 12:52:48+00:00,32
47909,2019-11-11 12:23:26+00:00,32
47910,2019-11-11 12:25:19+00:00,32
47917,2019-11-11 12:45:19+00:00,29
47935,2019-11-11 14:34:11+00:00,4
48285,2019-11-23 19:59:43+00:00,4
48287,2019-11-23 20:36:15+00:00,12
48137,2019-11-19 00:07:40+00:00,11
47945,2019-11-11 16:16:18+00:00,15
47898,2019-11-11 11:41:38+00:00,24
47902,2019-11-11 11:59:53+00:00,32
47923,2019-11-11 12:58:39+00:00,4
47915,2019-11-11 12:35:26+00:00,23
48452,2019-11-28 17:08:07+00:00,15
47911,2019-11-11 12:27:53+00:00,30
47893,2019-11-11 11:14:18+00:00,11
48289,2019-11-23 20:58:34+00:00,16
48141,2019-11-19 04:40:49+00:00,16
47900,2019-11-11 11:53:15+00:00,29
47937,2019-11-11 15:08:42+00:00,24
47942,2019-11-11 15:44:56+00:00,10
14134,2017-02-02 19:30:32+00:00,8
14256,2017-02-08 01:30:34+00:00,13
55435,2020-08-21 12:16:03+00:00,15
55474,2020-08-22 03:15:56+00:00,28
55478,2020-08-22 06:55:16+00:00,28
55466,2020-08-21 23:04:41+00:00,24
55467,2020-08-21 23:23:28+00:00,31
55469,2020-08-21 23:34:37+00:00,31
55468,2020-08-21 23:29:52+00:00,31
55457,2020-08-21 19:30:56+00:00,27
55472,2020-08-22 03:08:27+00:00,32
