I_15min,I_30min,I_1h,I_2h,I_3h,I_6h,I_8h,I_10h,I_12h,I_24h,date,id_estacao,daily_total_mm,api_1d,api_2d,api_3d,api_4d,api_5d,api_6d,api_7d,api_8d,api_9d,api_10d,classificacao
32.8,23.2,14.4,9.3,7.333333333333333,3.766666666666667,2.85,2.3,1.95,1.025,2021-02-06,31,24.6,46.239999999999995,46.239999999999995,46.239999999999995,46.239999999999995,46.239999999999995,46.239999999999995,46.239999999999995,46.239999999999995,46.239999999999995,46.239999999999995,ESA
25.6,14.8,8.2,4.2,3.2000000000000006,1.6666666666666667,1.25,1.0,0.8333333333333334,0.4166666666666667,2021-02-08,31,10.000000000000002,0.0,17.773499999999995,51.181899999999985,51.181899999999985,51.181899999999985,51.181899999999985,51.181899999999985,51.181899999999985,51.181899999999985,51.181899999999985,ESA
6.4,6.0,4.8,4.0,3.1333333333333333,1.9666666666666666,1.7,1.3599999999999999,1.1333333333333333,0.5833333333333334,2021-02-13,31,14.0,0.0,0.289,0.289,0.289,4.726053124999999,4.726053124999999,12.612249496718746,27.435734058843742,27.435734058843742,27.435734058843742,ESA
44.8,35.2,19.599999999999998,9.799999999999999,6.6000000000000005,3.3000000000000003,2.475,1.98,1.6500000000000001,0.8250000000000001,2021-02-22,31,19.8,0.51,0.51,0.51,0.61440125,0.61440125,0.61440125,0.61440125,0.6688993550078125,3.9115366029726553,3.9115366029726553,ESA
22.4,17.2,11.2,6.8999999999999995,5.6000000000000005,2.8000000000000003,2.1,1.6800000000000002,1.4000000000000001,0.7000000000000001,2021-03-06,31,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05449810500781249,0.05449810500781249,0.05449810500781249,ESA
20.8,16.8,11.200000000000001,6.6000000000000005,4.4,2.2,1.6500000000000001,1.32,1.1,0.9833333333333334,2021-03-30,31,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESA
6.4,4.800000000000001,3.2,2.6,2.2666666666666666,1.4666666666666668,1.2,1.08,0.9,0.45,2021-04-13,31,10.8,0.34,0.34,0.34,0.34,0.6062231874999999,1.4359521218749998,1.5000675395312497,1.5000675395312497,1.5000675395312497,1.5000675395312497,ESA
21.6,14.4,13.8,8.200000000000001,5.933333333333334,3.533333333333333,2.65,2.12,1.7666666666666666,1.0083333333333333,2021-04-21,31,24.200000000000003,1.1900000000000002,2.4905,2.613325,2.613325,2.613325,2.613325,2.613325,5.5562226704218745,5.648869448935156,5.648869448935156,ESA
15.2,12.8,9.0,6.0,4.333333333333333,2.2333333333333334,1.9,1.8800000000000001,1.5666666666666667,0.7833333333333333,2021-04-27,31,18.8,0.0,0.0,0.0,0.8352099999999999,2.7875133749999996,11.914531653124998,12.363339576718747,12.85382252178906,12.9001459110457,12.9001459110457,ESA
41.6,38.400000000000006,28.6,14.4,10.4,5.2,3.9,3.12,2.6,1.3166666666666667,2021-04-28,31,31.6,15.98,15.98,15.98,15.98,16.6899285,18.34938636875,26.10735190515625,26.488838640210936,26.9057491435207,26.945124024388846,ESA
20.0,14.0,10.8,7.5,6.733333333333333,3.8333333333333335,3.475,2.9,2.433333333333333,1.2166666666666666,2021-04-29,31,29.200000000000003,26.86,40.443,40.443,40.443,40.443,41.046439225,42.4569784134375,49.05124911938281,49.37551284417929,49.72988677199259,ESA
41.6,26.0,23.4,20.6,17.0,10.166666666666666,7.95,6.4,5.516666666666667,2.766666666666667,2021-05-07,31,66.4,0.0,0.0,0.0,0.0,0.0,0.0,0.19234625296875,8.149069584109373,15.46816508665859,19.169403888264174,ESA
21.6,13.2,9.2,5.9,4.8,2.4,1.8,1.44,1.2,0.6,2021-05-12,31,14.4,0.0,0.0,0.12282499999999999,2.5240537499999993,31.9860865,31.9860865,31.9860865,31.9860865,31.9860865,31.9860865,ESA
15.2,11.6,8.2,5.4,3.6666666666666665,2.6666666666666665,2.025,1.64,1.3666666666666665,0.8083333333333332,2021-05-13,31,19.400000000000002,12.24,12.24,12.24,12.34440125,14.3854456875,39.428173525,39.428173525,39.428173525,39.428173525,39.428173525,ESA
43.2,42.400000000000006,36.2,21.4,15.200000000000001,8.1,6.1,4.88,4.066666666666666,2.033333333333333,2021-05-30,31,48.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESA
16.8,8.8,4.6000000000000005,2.8000000000000003,1.9333333333333333,1.1,1.2,1.04,0.8833333333333334,0.45,2021-05-31,31,10.8,41.48,41.48,41.48,41.48,41.48,41.48,41.48,41.48,41.48,41.48,ESA
35.2,27.6,14.0,7.1000000000000005,4.733333333333333,2.3666666666666667,1.7750000000000001,1.4200000000000002,1.1833333333333333,0.5916666666666667,2021-06-09,31,14.2,2.55,2.55,2.55,2.55,2.55,2.55,2.55,3.1494791550859373,5.6509421749445305,15.258413106771792,ESA
10.4,6.8,4.8,2.8,1.8666666666666665,1.5666666666666667,1.3250000000000002,1.1800000000000002,1.1,0.7166666666666667,2021-06-17,31,17.200000000000003,0.0,0.0,0.0,2.0880249999999996,3.2416588124999994,4.4485372624999995,4.4485372624999995,8.317902718054686,9.012753556904295,9.012753556904295,ESA
17.6,15.200000000000001,8.8,4.800000000000001,3.6,2.1666666666666665,1.9000000000000001,1.92,1.9666666666666668,1.1333333333333333,2021-07-28,31,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESA
8.0,6.8,5.0,3.4000000000000004,2.533333333333333,1.7999999999999998,1.45,1.16,1.0166666666666668,0.7416666666666667,2021-08-12,31,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04632338925664062,0.04632338925664062,ESA
5.6,5.199999999999999,4.8,3.6,2.6666666666666665,2.1,1.675,1.34,1.1166666666666667,0.5583333333333333,2021-08-29,31,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESA
13.6,9.2,5.0,2.6,2.1333333333333333,1.7999999999999998,1.525,1.42,1.1833333333333333,0.6083333333333333,2021-08-31,31,14.600000000000001,3.06,12.7415,12.7415,12.7415,12.7415,12.7415,12.7415,12.7415,12.7415,12.7415,ESA
5.6,4.3999999999999995,3.5999999999999996,2.4,2.5333333333333337,2.0,1.7,1.3599999999999999,1.1333333333333333,0.7000000000000001,2021-09-16,31,16.8,0.0,0.0,0.0,1.4616174999999996,1.4616174999999996,1.4616174999999996,1.7180791706249996,1.7180791706249996,1.7180791706249996,1.7180791706249996,ESA
8.8,8.4,4.4,2.5,1.7333333333333334,1.5333333333333334,1.25,1.0,0.8333333333333334,0.4166666666666667,2021-10-03,31,10.0,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,ESA
4.0,3.2,2.8000000000000003,2.5,2.4,2.1999999999999997,2.2249999999999996,2.2,2.033333333333333,1.1583333333333334,2021-10-05,31,27.8,1.36,8.584999999999999,8.830649999999999,8.830649999999999,8.830649999999999,8.830649999999999,8.830649999999999,8.830649999999999,8.830649999999999,8.830649999999999,ESA
7.2,6.800000000000001,5.2,4.7,3.4000000000000004,2.1666666666666665,1.75,1.4,1.1666666666666667,0.5833333333333334,2021-10-07,31,14.0,2.04,22.1255,23.1081,28.328162499999998,28.505644625,28.505644625,28.505644625,28.505644625,28.505644625,28.505644625,ESA
6.4,6.0,5.0,3.8,3.266666666666667,2.4333333333333336,2.075,1.8399999999999999,1.6500000000000001,0.9833333333333334,2021-10-11,31,23.6,5.1,5.2444999999999995,5.735799999999999,13.043887499999997,14.108780249999997,24.593536784374997,25.106460125625,27.831365376015622,27.924012154528903,27.924012154528903,ESA
7.2,5.200000000000001,3.4,2.5000000000000004,2.266666666666667,1.6666666666666667,1.475,1.32,1.25,0.8666666666666667,2021-10-19,31,20.8,6.46,8.0495,8.78645,10.039265,10.039265,10.039265,10.55218834125,16.982964732171872,18.37266640987109,18.412041290739236,ESA
10.4,8.8,6.6,4.2,3.733333333333333,3.1333333333333333,2.7,2.4,2.0166666666666666,1.0083333333333333,2021-10-20,31,24.2,17.68,23.171,24.522075,25.1484825,26.21337525,26.21337525,26.21337525,26.649360090062498,32.11552002234609,33.29676644839043,ESA
29.6,14.8,7.4,3.7,2.466666666666667,1.3666666666666665,1.25,1.0000000000000002,0.8500000000000001,0.46666666666666673,2021-10-24,31,11.200000000000003,0.0,0.0,0.0,12.632551249999997,21.861621749999998,24.72795806875,25.433227662968747,25.76021629301562,26.31609696409531,26.31609696409531,ESA
6.4,6.0,5.4,5.0,4.733333333333333,4.166666666666667,3.5749999999999997,3.16,2.783333333333333,1.4916666666666665,2021-11-01,31,35.8,5.61,5.61,5.855650000000001,10.2405025,10.2405025,10.2405025,10.2405025,13.2923963804375,13.2923963804375,13.2923963804375,ESA
6.4,4.8,3.0,2.8,2.533333333333333,1.6666666666666667,1.275,1.12,0.9833333333333334,0.4916666666666667,2021-11-11,31,11.8,0.17,2.6265,2.6265,2.6265,2.6265,2.6265,3.2676541765625,5.0115935368125,5.428504040122265,12.476607715520133,ESA
6.4,5.2,4.4,3.6,2.8000000000000003,1.5999999999999999,1.25,1.04,0.8666666666666667,0.6166666666666667,2021-11-19,31,14.8,6.63,6.63,6.63,6.63,6.63,6.63,8.23288544140625,11.448273636867187,11.494597026123827,12.163970000882284,ESA
4.8,4.0,4.0,3.1,2.533333333333333,1.4333333333333333,1.075,0.86,0.7166666666666667,0.45,2021-11-20,31,10.8,12.58,18.2155,18.2155,18.2155,18.2155,18.2155,18.2155,19.577952625195312,22.31103259133711,22.350407472205255,ESA
28.8,20.0,11.8,6.7,5.2,4.3,3.2750000000000004,2.66,2.2333333333333334,1.1583333333333334,2021-12-07,31,27.8,0.85,5.907499999999999,5.907499999999999,5.907499999999999,5.907499999999999,6.209219612499999,7.363297130312499,7.363297130312499,8.19711813693203,8.19711813693203,ESA
84.8,58.8,33.2,17.299999999999997,11.733333333333333,5.8999999999999995,4.425,3.54,2.9499999999999997,1.4749999999999999,2021-12-12,31,35.4,0.0,0.0,0.24564999999999998,1.6028662499999997,13.9378739375,14.315023453124999,16.55906307109375,16.55906307109375,16.55906307109375,16.55906307109375,ESA
28.0,26.0,14.2,7.1,4.733333333333333,2.3666666666666667,1.775,1.42,1.1833333333333333,0.5916666666666667,2021-12-16,31,14.2,0.0,0.0,0.0,18.479021249999995,18.479021249999995,18.479021249999995,18.607252085312496,19.31572745041406,25.754678557087104,25.951552961427826,ESA
29.6,28.8,14.8,7.6000000000000005,5.066666666666667,3.0,2.475,2.14,1.8166666666666667,0.9249999999999999,2021-12-17,31,22.200000000000003,12.069999999999999,12.069999999999999,12.069999999999999,12.069999999999999,27.777168062499996,27.777168062499996,27.777168062499996,27.88616427251562,28.488368332851948,33.96147677352403,ESA
42.4,26.799999999999997,18.0,12.0,11.066666666666668,6.833333333333333,5.325,4.36,3.6333333333333333,1.8416666666666666,2021-12-23,31,44.2,4.760000000000001,4.760000000000001,4.760000000000001,4.86440125,6.284258250000001,14.656977496875,19.20917215046875,19.20917215046875,19.20917215046875,19.20917215046875,EA
10.4,7.2,5.6,3.1,2.6666666666666665,1.866666666666667,1.4000000000000001,1.12,0.9333333333333335,0.47500000000000003,2021-12-30,31,11.4,8.329999999999998,8.329999999999998,10.540849999999999,10.540849999999999,10.540849999999999,11.144289225,25.313796527031243,26.839743467249992,26.839743467249992,26.839743467249992,ESA
12.0,8.8,7.2,3.9,3.4000000000000004,2.5,1.95,1.58,1.3833333333333335,0.875,2022-01-07,31,21.0,2.04,4.641,4.641,4.641,4.641,5.169009321875,7.4771643574999995,10.583556342945311,12.853402416520701,12.853402416520701,ESA
11.2,10.399999999999999,8.8,5.4,4.066666666666666,2.6333333333333333,2.45,2.1,1.8499999999999999,1.6083333333333334,2022-01-08,31,38.6,17.849999999999998,19.583999999999996,21.794849999999997,21.794849999999997,21.794849999999997,21.794849999999997,22.243657923593748,24.205589703875,26.846022891503516,28.775392054042598,ESA
24.8,17.2,11.2,6.5,4.533333333333333,2.3666666666666667,1.8,1.44,1.2,0.8583333333333334,2022-01-11,31,20.6,4.08,5.814,29.519225,40.48135625,41.546248999999996,42.90398725625,42.90398725625,42.90398725625,42.90398725625,43.17961142232701,ESA
62.4,38.8,22.4,11.299999999999999,7.6000000000000005,3.8000000000000003,2.85,2.2800000000000002,1.9000000000000001,0.9500000000000001,2022-01-16,31,22.800000000000004,0.0,0.0,0.24564999999999998,0.24564999999999998,9.3859794375,11.1962971125,11.965682124375,22.48381639088281,27.347772262830077,27.82027083324781,ESA
18.4,11.6,8.2,4.4,3.0,1.5,1.125,1.1800000000000002,0.9833333333333334,0.8666666666666667,2022-01-29,31,20.799999999999997,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,ESA
6.4,6.0,5.4,3.4000000000000004,2.6,1.5,1.125,0.9,0.75,0.5583333333333333,2022-01-30,31,13.400000000000002,17.68,19.703,19.703,19.703,19.703,19.703,19.703,19.703,19.703,19.703,ESA
33.6,26.0,17.200000000000003,13.3,11.066666666666668,6.233333333333333,4.675,3.7399999999999998,3.1333333333333333,1.6500000000000001,2022-02-18,31,39.6,4.59,4.59,4.59,4.59,4.59,4.967149515625,6.121227033437499,6.611709978507812,8.371998770260156,8.962621983282324,ESA
73.6,60.0,42.8,28.299999999999997,18.933333333333334,9.466666666666667,7.1,5.68,4.733333333333333,2.433333333333333,2022-03-31,31,58.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5356203538576363,ESA
57.6,50.8,33.4,23.7,20.666666666666668,13.266666666666666,11.025,8.92,7.433333333333334,4.216666666666667,2022-04-01,31,101.19999999999999,49.64,49.64,49.64,49.64,49.64,49.64,49.64,49.64,49.64,49.64,ESA
48.8,32.0,19.0,9.799999999999999,6.533333333333332,3.266666666666666,2.4499999999999997,1.9599999999999997,1.633333333333333,0.8166666666666665,2022-04-09,31,19.6,0.0,0.0,4.17605,4.17605,4.17605,4.17605,6.74066670625,34.31670784020312,47.84313750314218,47.84313750314218,ESA
24.8,24.0,17.2,9.7,8.333333333333334,5.233333333333333,3.925,3.1399999999999997,2.6999999999999997,1.7,2022-04-14,31,40.8,0.0,0.0,0.0,0.0,8.696624124999998,8.696624124999998,8.696624124999998,10.549559695265623,10.549559695265623,10.549559695265623,ESA
52.8,40.0,21.8,11.2,7.466666666666666,3.933333333333333,2.9749999999999996,2.38,1.9833333333333332,0.9916666666666666,2022-05-04,31,23.799999999999997,0.0,0.0,0.0,1.6704199999999998,1.7591610624999998,1.7591610624999998,1.7591610624999998,1.7591610624999998,1.7591610624999998,1.7591610624999998,ESA
20.0,14.4,9.600000000000001,4.9,3.266666666666667,2.5333333333333337,1.925,1.54,1.2833333333333334,0.6416666666666667,2022-05-12,31,15.4,0.0,0.0,0.0,4.280451249999999,4.280451249999999,4.582170862499999,4.582170862499999,11.067445358429685,11.067445358429685,11.067445358429685,ESA
19.2,14.0,11.0,6.7,4.533333333333333,2.466666666666667,2.475,1.98,1.6500000000000001,0.8250000000000001,2022-05-16,31,19.8,0.34,0.34,2.7964999999999995,10.835396249999999,10.835396249999999,10.835396249999999,10.835396249999999,13.06981855532031,13.06981855532031,13.227318078792889,ESA
12.8,6.800000000000001,4.6,3.3000000000000003,2.9333333333333336,2.433333333333333,1.85,1.48,1.2333333333333334,0.6166666666666667,2022-06-03,31,14.799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESA
8.0,6.8,4.6,2.8,2.0,1.5999999999999999,1.55,1.3,1.1666666666666667,0.5916666666666667,2022-06-14,31,14.2,0.0,0.1445,5.180325,8.207961249999999,8.296702312499999,8.296702312499999,8.296702312499999,8.296702312499999,8.296702312499999,9.635448262016913,ESA
27.2,26.8,24.0,17.299999999999997,15.199999999999998,10.966666666666669,9.5,7.959999999999999,6.633333333333333,3.3166666666666664,2022-07-14,31,79.6,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,ESA
11.2,8.399999999999999,5.199999999999999,3.1999999999999997,2.4,1.4666666666666666,1.35,1.08,0.9,0.45,2022-07-29,31,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04632338925664062,0.04632338925664062,ESA
9.6,8.4,8.2,5.1,3.466666666666667,1.7333333333333334,1.3,1.04,0.8666666666666667,0.47500000000000003,2022-08-09,31,11.4,0.17,0.17,0.292825,1.128035,1.128035,1.128035,1.128035,1.128035,1.128035,1.4036591660770115,ESA
12.0,10.4,6.4,3.6999999999999993,3.466666666666667,2.8000000000000003,2.125,1.7,1.4166666666666667,0.7999999999999999,2022-08-11,31,19.2,7.48,15.7165,15.839325,15.839325,15.928066062500001,16.5315052875,16.5315052875,16.5315052875,16.5315052875,16.5315052875,ESA
9.6,7.6,6.3999999999999995,5.4,5.466666666666668,4.266666666666667,3.375,2.7199999999999998,2.283333333333333,1.2750000000000001,2022-09-04,31,30.6,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,ESA
4.0,3.5999999999999996,2.8,2.0,1.4000000000000001,1.2,1.075,1.0,1.0,0.6083333333333333,2022-09-15,31,14.600000000000001,0.0,1.3005,1.423325,4.450961249999999,5.604595062499999,5.604595062499999,5.604595062499999,5.604595062499999,5.604595062499999,5.643969943368143,ESA
8.0,6.0,5.0,4.0,3.6666666666666665,2.5,2.5250000000000004,2.56,2.2833333333333337,1.5166666666666666,2022-09-16,31,36.4,12.41,12.41,13.515425,13.619826250000001,16.1933170625,17.173905803125,17.173905803125,17.173905803125,17.173905803125,17.173905803125,ESA
12.0,10.799999999999999,9.0,6.8,5.733333333333334,3.6999999999999997,3.025,2.5799999999999996,2.1999999999999997,1.1833333333333333,2022-09-28,31,28.4,1.7,4.445499999999999,4.445499999999999,4.445499999999999,4.534241062499999,5.1376802874999985,5.1376802874999985,5.1376802874999985,5.1376802874999985,5.334554691840721,ESA
14.4,14.4,11.8,9.0,6.800000000000001,4.066666666666667,3.45,2.96,3.1166666666666667,2.3833333333333333,2022-09-29,31,57.2,24.14,25.585,27.918675,27.918675,27.918675,27.994104903125,28.507028244375,28.507028244375,28.507028244375,28.507028244375,ESA
20.8,15.600000000000001,8.4,4.3,2.8666666666666667,1.4333333333333333,1.075,0.86,0.7166666666666667,0.6166666666666667,2022-10-28,31,14.799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.12823083531249999,0.12823083531249999,0.22087761382578122,0.22087761382578122,ESA
32.8,20.799999999999997,11.8,7.2,4.866666666666666,2.466666666666667,1.85,1.48,1.2333333333333334,0.6166666666666667,2022-10-31,31,14.8,0.0,0.0,9.089049999999999,9.089049999999999,9.089049999999999,9.089049999999999,9.089049999999999,9.089049999999999,9.089049999999999,9.167799761736287,ESA
13.6,12.8,12.400000000000002,11.5,9.8,7.466666666666666,6.7749999999999995,5.88,5.0,2.7083333333333335,2022-11-01,31,65.0,12.58,12.58,12.58,20.3056925,20.3056925,20.3056925,20.3056925,20.3056925,20.3056925,20.3056925,ESA
22.4,13.2,8.0,4.3,4.0,2.6666666666666665,2.175,2.0,1.7666666666666668,1.3416666666666668,2022-11-02,31,32.2,55.25,65.943,65.943,65.943,72.509838625,72.509838625,72.509838625,72.509838625,72.509838625,72.509838625,ESA
6.4,6.4,5.4,5.0,4.666666666666667,2.966666666666667,2.225,1.78,1.4833333333333334,0.7416666666666667,2022-11-24,31,17.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4904829450703124,1.0463636161499998,1.1644882587544334,ESA
124.8,92.4,47.4,23.7,15.799999999999999,7.8999999999999995,5.925,4.74,3.9499999999999997,1.9749999999999999,2022-11-28,31,47.4,2.55,5.006499999999999,5.006499999999999,14.298211249999998,14.298211249999998,14.298211249999998,14.298211249999998,14.298211249999998,14.298211249999998,14.298211249999998,ESA
7.2,5.999999999999999,5.199999999999999,3.5,3.3333333333333335,2.1666666666666665,2.15,1.8399999999999999,1.5333333333333332,0.7666666666666666,2022-12-13,31,18.4,0.17,0.17,0.17,0.17,0.17,0.773439225,3.5945176018749994,3.5945176018749994,3.5945176018749994,3.5945176018749994,ESA
30.4,18.0,10.0,5.1,3.4,1.7333333333333334,1.3,1.04,0.8666666666666667,0.43333333333333335,2022-12-16,31,10.4,0.0,0.1445,11.444399999999998,11.548801249999999,11.548801249999999,11.548801249999999,11.548801249999999,11.548801249999999,11.919388364053123,13.651883122251482,ESA
40.0,34.4,32.6,21.2,15.866666666666667,8.233333333333333,6.25,5.08,4.25,2.125,2022-12-18,31,51.0,0.0,7.513999999999999,7.513999999999999,7.618401249999999,15.782578999999998,15.858008903124999,15.858008903124999,15.858008903124999,15.858008903124999,15.858008903124999,ESA
8.0,6.800000000000001,6.6,5.1,5.133333333333334,3.4,3.075,2.7,2.4,1.375,2022-12-20,31,33.0,0.34,37.1875,37.1875,42.616365,42.616365,42.691794903125,48.5904133275,48.64491143250781,48.64491143250781,48.64491143250781,ESA
9.6,8.399999999999999,6.800000000000001,4.8999999999999995,4.2,3.733333333333334,3.25,2.62,2.5333333333333337,1.9749999999999999,2022-12-21,31,47.400000000000006,28.05,28.339000000000002,59.659375,59.659375,64.27391025,64.27391025,64.33802566765625,69.351851328375,69.39817471763165,69.39817471763165,ESA
30.4,22.0,15.600000000000001,10.8,8.533333333333333,4.7,4.025,3.2399999999999998,2.7166666666666663,1.375,2022-12-30,31,33.0,0.51,0.6545,1.759925,1.9687275,1.9687275,1.9687275,2.16107375296875,3.46902827315625,14.447671526980074,20.944526870223918,ESA
9.6,8.8,7.999999999999999,6.0,5.133333333333334,3.466666666666667,2.725,2.2199999999999998,1.9333333333333333,1.0083333333333333,2023-01-05,31,24.200000000000003,4.08,4.2245,4.2245,4.2245,4.3132410624999995,16.759175078124997,16.951521331093748,17.00601943610156,17.422929939411326,17.501679701147616,ESA
8.0,6.8,6.4,5.8999999999999995,5.666666666666667,4.933333333333334,4.4,3.88,3.5833333333333335,,2023-01-06,31,60.80000000000001,20.57,24.038,24.160825,24.160825,24.160825,24.236254903124998,34.81529881640624,34.978793131429676,35.02511652068632,35.37949044849962,ESA
3.2,2.8,2.4000000000000004,2.1,2.0,1.6666666666666667,1.5,1.36,1.25,,2023-01-07,31,19.4,51.68,69.1645,72.1123,72.21670125,72.21670125,72.21670125,72.28081666765625,81.27300399394531,81.41197416171524,81.45134904258337,ESA
4.0,3.2,2.4,1.9,1.4000000000000001,0.9333333333333335,0.875,0.7,0.5833333333333334,0.46666666666666673,2023-01-09,31,11.2,1.1900000000000002,15.2065,52.54529999999999,65.17785124999999,67.30763674999999,67.38306665312498,67.38306665312498,67.38306665312498,67.42939004238163,73.92624538562548,ESA
56.0,50.0,40.0,28.400000000000002,25.333333333333332,17.46666666666667,13.425,10.760000000000002,8.983333333333333,4.516666666666667,2023-02-07,31,108.39999999999999,0.0,1.156,1.2788249999999999,1.3832262499999999,1.3832262499999999,1.3832262499999999,1.3832262499999999,2.582184560171875,2.813801506455078,2.8531763873232228,ESA
24.8,20.8,10.6,5.3,3.6,2.2666666666666666,1.7,1.3800000000000001,1.1500000000000001,,2023-02-08,31,14.4,92.14,92.14,93.1226,93.22700125,93.3157423125,93.3157423125,93.3157423125,93.3157423125,94.3348568761461,94.53173128048682,ESA
44.0,43.6,27.400000000000002,15.5,11.0,5.833333333333333,4.375,3.5,2.9166666666666665,1.4666666666666668,2023-02-11,31,35.199999999999996,6.8,6.8,15.6434,72.22887749999998,72.22887749999998,72.83231672499998,72.89643214265624,72.95093024766405,72.95093024766405,72.95093024766405,ESA
31.2,30.4,19.6,15.6,10.533333333333333,5.266666666666667,3.95,3.16,2.6333333333333333,1.3166666666666667,2023-02-13,31,31.6,0.85,26.282,31.195,31.195,37.5843565,78.46736399374998,78.46736399374998,78.90334883381249,78.94967222306913,78.98904710393727,ESA
18.4,15.2,9.6,6.5,5.3999999999999995,2.6999999999999997,2.025,1.6199999999999999,1.3499999999999999,0.6749999999999999,2023-02-28,31,16.200000000000003,0.0,0.0,0.0,0.0,0.0,,,,,,ESA
31.2,19.2,10.2,5.1,3.466666666666667,1.7333333333333334,1.3,1.04,0.8666666666666667,0.43333333333333335,2023-03-05,31,10.4,0.0,0.0,0.0,0.31320375,7.501229812499998,7.501229812499998,7.501229812499998,7.501229812499998,7.501229812499998,7.501229812499998,ESA
33.6,29.200000000000003,25.4,13.2,9.533333333333333,4.9,3.6750000000000003,2.9400000000000004,2.45,1.225,2023-03-30,31,29.4,0.0,1.5895,4.045999999999999,4.045999999999999,4.045999999999999,4.045999999999999,4.045999999999999,4.045999999999999,4.045999999999999,4.045999999999999,ESA
23.2,20.0,12.0,6.6,4.466666666666667,2.2333333333333334,1.675,1.34,1.1166666666666667,0.6,2023-04-02,31,14.400000000000002,6.29,6.4345,24.489774999999998,24.489774999999998,25.465926687499998,26.974524749999997,26.974524749999997,26.974524749999997,26.974524749999997,26.974524749999997,ESA
49.6,39.2,37.2,20.5,14.333333333333334,12.133333333333333,9.375,7.56,6.3,3.875,2023-04-08,31,93.0,0.17,,,,,,,,,,EA
31.2,18.8,10.8,6.2,4.2,2.1666666666666665,1.8,1.54,1.3166666666666667,0.7083333333333334,2023-04-09,31,17.0,79.05,79.19449999999999,,,,,,,,,ESA
5.6,5.2,5.0,3.8,3.533333333333333,1.9666666666666668,1.5,1.2,1.0,0.5,2023-04-19,31,12.0,0.0,0.0,1.1054249999999999,1.6274312499999999,5.532038,5.532038,5.532038,5.532038,5.57836138925664,8.925226263048923,ESA
17.6,13.200000000000001,9.200000000000001,5.6000000000000005,3.8666666666666667,2.2333333333333334,1.7000000000000002,1.36,1.1333333333333335,0.5666666666666668,2023-04-28,31,13.600000000000001,0.17,1.3259999999999998,1.3259999999999998,1.3259999999999998,1.3259999999999998,1.3259999999999998,1.3259999999999998,1.3259999999999998,4.105403355398437,4.105403355398437,ESA
12.0,10.8,8.0,4.500000000000001,3.1333333333333333,1.8,1.825,1.6199999999999999,1.4000000000000001,,2023-05-10,31,16.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESA
21.6,21.200000000000003,17.400000000000002,12.4,8.866666666666667,5.033333333333334,3.825,3.8,3.1666666666666665,1.6666666666666667,2023-05-29,31,40.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESA
19.2,13.6,8.0,4.2,3.266666666666666,2.8333333333333335,2.475,2.02,1.6833333333333333,,2023-07-19,31,20.2,0.0,0.0,0.0,0.0,0.7986695624999999,0.7986695624999999,0.7986695624999999,0.7986695624999999,0.7986695624999999,0.7986695624999999,ESA
4.0,4.0,3.5999999999999996,3.0,2.466666666666667,1.4000000000000001,1.25,1.2,1.0,,2023-08-14,31,12.0,,,,,,,,,,,ESA
16.8,15.2,11.4,9.100000000000001,7.333333333333332,5.233333333333333,4.525,4.22,3.8166666666666664,2.775,2023-08-26,31,66.6,0.0,0.0,0.0,0.0,0.0,,,,,,ESA
16.8,13.600000000000001,9.600000000000001,9.200000000000001,7.266666666666667,5.400000000000001,4.2250000000000005,3.3800000000000003,2.933333333333333,2.6999999999999997,2023-08-27,31,64.80000000000001,56.60999999999999,56.60999999999999,56.60999999999999,56.60999999999999,56.60999999999999,56.60999999999999,,,,,ESA
12.8,10.8,7.0,4.700000000000001,3.6666666666666665,1.866666666666667,1.4000000000000001,1.12,0.9333333333333335,,2023-08-29,31,12.600000000000001,5.27,52.087999999999994,92.98872499999999,92.98872499999999,92.98872499999999,92.98872499999999,92.98872499999999,92.98872499999999,,,ESA
